"Time","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"1998-07-29 07:40:00.0","10","0","6","28","0","0","0","0"
"1998-07-29 07:50:00.0","10","0","7","28","0","0","0","0"
"1998-07-29 08:00:00.0","11","0","6","28","0","0","0","0"
"1998-07-29 08:10:00.0","10","0","7","42","0","15","0","0"
"1998-07-29 08:20:00.0","10","0","6","43","0","18","0","0"
"1998-07-29 08:30:00.0","11","0","7","41","0","16","0","0"
"1998-07-29 08:40:00.0","10","0","7","29","0","0","0","0"
"1998-07-29 08:50:00.0","10","0","6","28","0","0","0","0"
"1998-07-29 09:00:00.0","11","0","7","28","0","0","0","0"
"1998-07-29 09:10:00.0","10","0","7","46","4","14","0","0"
"1998-07-29 09:20:00.0","10","0","6","50","8","18","0","0"
"1998-07-29 09:30:00.0","11","0","7","49","8","17","0","0"
"1998-07-29 09:40:00.0","10","0","7","35","7","0","0","0"
"1998-07-29 09:50:00.0","10","0","6","36","8","0","0","0"
"1998-07-29 10:00:00.0","11","0","7","35","8","0","0","0"
"1998-07-29 10:10:00.0","10","0","7","47","6","14","0","0"
"1998-07-29 10:20:00.0","11","0","6","43","0","18","0","0"
"1998-07-29 10:30:00.0","10","0","7","43","0","17","0","0"
"1998-07-29 10:40:00.0","10","0","7","29","0","1","0","0"
"1998-07-29 10:50:00.0","11","0","6","28","0","0","0","0"
"1998-07-29 11:00:00.0","10","0","7","28","0","0","0","0"
"1998-07-29 11:10:00.0","10","0","7","40","0","13","0","0"
"1998-07-29 11:20:00.0","10","0","6","44","0","18","0","0"
"1998-07-29 11:30:00.0","11","0","7","42","0","17","0","0"
"1998-07-29 11:40:00.0","10","0","6","30","0","2","0","0"
"1998-07-29 11:50:00.0","10","0","7","28","0","0","0","0"
"1998-07-29 12:00:00.0","11","0","7","29","0","0","0","0"
"1998-07-29 12:10:00.0","10","0","7","40","0","12","0","0"
"1998-07-29 12:20:00.0","10","0","7","44","0","19","0","0"
"1998-07-29 12:30:00.0","5","0","7","40","0","17","0","0"
"1998-07-29 12:40:00.0","0","0","6","25","0","4","0","0"
"1998-07-29 12:50:00.0","0","0","7","21","0","0","0","0"
"1998-07-29 13:00:00.0","0","0","7","22","0","0","0","0"
"1998-07-29 13:10:00.0","0","0","7","40","8","11","0","0"
"1998-07-29 13:20:00.0","0","0","7","43","7","18","0","0"
"1998-07-29 13:30:00.0","0","0","7","36","0","18","0","0"
"1998-07-29 13:40:00.0","0","0","6","26","0","4","0","0"
"1998-07-29 13:50:00.0","0","0","7","42","22","0","0","0"
"1998-07-29 14:00:00.0","13","0","7","57","26","0","0","0"
"1998-07-29 14:10:00.0","13","0","6","494","24","10","0","428"
"1998-07-29 14:20:00.0","12","0","6","559","24","18","0","430"
"1998-07-29 14:30:00.0","12","0","6","601","14","16","0","425"
"1998-07-29 14:40:00.0","11","0","6","488","12","6","0","439"
"1998-07-29 14:50:00.0","12","0","6","485","12","0","0","441"
"1998-07-29 15:00:00.0","11","0","6","483","12","0","0","440"
"1998-07-29 15:10:00.0","11","0","6","591","12","8","0","427"
"1998-07-29 15:20:00.0","12","0","6","547","13","18","0","433"
"1998-07-29 15:30:00.0","11","0","6","679","13","16","201","419"
"1998-07-29 15:40:00.0","11","0","6","793","16","8","327","410"
"1998-07-29 15:50:00.0","3","0","6","777","12","0","325","412"
"1998-07-29 16:00:00.0","0","0","5","655","12","0","196","421"
"1998-07-29 16:10:00.0","0","0","7","497","13","6","21","437"
"1998-07-29 16:20:00.0","0","0","6","448","9","18","33","370"
"1998-07-29 16:30:00.0","0","0","6","512","0","17","42","435"
"1998-07-29 16:40:00.0","0","0","6","473","0","11","57","388"
"1998-07-29 16:50:00.0","7","0","6","177","0","0","5","144"
"1998-07-29 17:00:00.0","13","0","7","165","0","0","0","133"
"1998-07-29 17:10:00.0","13","0","7","203","0","2","0","170"
"1998-07-29 17:20:00.0","12","0","6","178","0","19","0","129"
"1998-07-29 17:30:00.0","12","0","7","137","0","18","0","92"
"1998-07-29 17:40:00.0","12","0","6","149","0","14","0","106"
"1998-07-29 17:50:00.0","7","0","7","117","0","0","0","90"
"1998-07-29 18:00:00.0","0","0","7","86","0","0","0","65"
"1998-07-29 18:10:00.0","0","0","7","60","0","0","0","38"
"1998-07-29 18:20:00.0","0","0","6","130","0","19","0","92"
"1998-07-29 18:30:00.0","0","0","7","82","0","18","0","46"
"1998-07-29 18:40:00.0","0","0","7","35","0","15","0","1"
"1998-07-29 18:50:00.0","0","0","7","63","0","0","0","43"
"1998-07-29 19:00:00.0","0","0","6","63","0","0","0","41"
"1998-07-29 19:10:00.0","12","0","7","74","0","0","0","43"
"1998-07-29 19:20:00.0","13","0","7","47","0","18","0","0"
"1998-07-29 19:30:00.0","12","0","7","89","0","18","0","43"
"1998-07-29 19:40:00.0","13","0","6","44","0","16","0","0"
"1998-07-29 19:50:00.0","12","0","7","74","0","0","0","43"
"1998-07-29 20:00:00.0","6","0","7","25","0","0","0","0"
"1998-07-29 20:10:00.0","0","0","7","21","0","0","0","0"
"1998-07-29 20:20:00.0","0","0","6","122","13","16","0","73"
"1998-07-29 20:30:00.0","0","0","7","71","25","18","0","0"
"1998-07-29 20:40:00.0","0","0","7","59","15","17","0","0"
"1998-07-29 20:50:00.0","3","0","6","47","14","1","0","0"
"1998-07-29 21:00:00.0","13","0","7","55","15","0","0","0"
"1998-07-29 21:10:00.0","13","0","7","61","21","0","0","0"
"1998-07-29 21:20:00.0","12","0","6","94","52","14","0","0"
"1998-07-29 21:30:00.0","12","0","7","114","69","18","0","0"
"1998-07-29 21:40:00.0","12","0","6","121","75","17","0","0"
"1998-07-29 21:50:00.0","9","0","7","111","78","2","0","0"
"1998-07-29 22:00:00.0","0","0","6","114","86","0","0","0"
"1998-07-29 22:10:00.0","0","0","7","110","85","0","0","0"
"1998-07-29 22:20:00.0","0","0","7","122","87","12","0","0"
"1998-07-29 22:30:00.0","0","0","6","119","80","18","0","0"
"1998-07-29 22:40:00.0","0","0","7","58","16","17","0","0"
"1998-07-29 22:50:00.0","7","0","7","36","0","3","0","0"
"1998-07-29 23:00:00.0","13","0","6","35","0","0","0","0"
"1998-07-29 23:10:00.0","13","0","7","31","0","0","0","0"
"1998-07-29 23:20:00.0","12","0","7","41","0","11","0","0"
"1998-07-29 23:30:00.0","12","0","7","46","0","18","0","0"
"1998-07-29 23:40:00.0","8","0","6","41","0","18","0","0"
"1998-07-29 23:50:00.0","0","0","7","24","0","4","0","0"
"1998-07-30 00:00:00.0","0","0","7","21","0","0","0","0"
"1998-07-30 00:10:00.0","0","0","7","21","0","0","0","0"
"1998-07-30 00:20:00.0","0","0","6","30","0","10","0","0"
"1998-07-30 00:30:00.0","0","0","7","37","0","18","0","0"
"1998-07-30 00:40:00.0","0","0","7","35","0","17","0","0"
"1998-07-30 00:50:00.0","11","0","7","35","0","6","0","0"
"1998-07-30 01:00:00.0","13","0","7","31","0","0","0","0"
"1998-07-30 01:10:00.0","12","0","6","31","0","0","0","0"
"1998-07-30 01:20:00.0","13","0","7","38","0","8","0","0"
"1998-07-30 01:30:00.0","12","0","7","46","0","19","0","0"
"1998-07-30 01:40:00.0","2","0","6","37","0","17","0","0"
"1998-07-30 01:50:00.0","0","0","7","27","0","7","0","0"
"1998-07-30 02:00:00.0","0","0","7","20","0","0","0","0"
"1998-07-30 02:10:00.0","0","0","7","21","0","0","0","0"
"1998-07-30 02:20:00.0","0","0","6","27","0","6","0","0"
"1998-07-30 02:30:00.0","0","0","7","37","0","19","0","0"
"1998-07-30 02:40:00.0","1","0","7","37","0","17","0","0"
"1998-07-30 02:50:00.0","14","0","7","39","0","9","0","0"
"1998-07-30 03:00:00.0","13","0","6","31","0","0","0","0"
"1998-07-30 03:10:00.0","13","0","7","31","0","0","0","0"
"1998-07-30 03:20:00.0","12","0","7","34","0","4","0","0"
"1998-07-30 03:30:00.0","10","0","7","45","0","19","0","0"
"1998-07-30 03:40:00.0","0","0","7","36","0","18","0","0"
"1998-07-30 03:50:00.0","0","0","6","29","0","9","0","0"
"1998-07-30 04:00:00.0","0","0","7","21","0","0","0","0"
"1998-07-30 04:10:00.0","0","0","7","21","0","0","0","0"
"1998-07-30 04:20:00.0","0","0","7","24","0","3","0","0"
"1998-07-30 04:30:00.0","0","0","7","38","0","20","0","0"
"1998-07-30 04:40:00.0","7","0","7","42","0","17","0","0"
"1998-07-30 04:50:00.0","13","0","6","39","0","10","0","0"
"1998-07-30 05:00:00.0","13","0","7","31","0","0","0","0"
"1998-07-30 05:10:00.0","12","0","7","30","0","0","0","0"
"1998-07-30 05:20:00.0","12","0","6","34","0","2","0","0"
"1998-07-30 05:30:00.0","3","0","7","39","0","20","0","0"
"1998-07-30 05:40:00.0","0","0","7","36","0","17","0","0"
"1998-07-30 05:50:00.0","0","0","7","29","0","10","0","0"
"1998-07-30 06:00:00.0","0","0","6","20","0","0","0","0"
"1998-07-30 06:10:00.0","0","0","7","22","0","0","0","0"
"1998-07-30 06:20:00.0","0","0","7","23","0","3","0","0"
"1998-07-30 06:30:00.0","1","0","7","39","0","19","0","0"
"1998-07-30 06:40:00.0","14","0","6","46","0","17","0","0"
"1998-07-30 06:50:00.0","13","0","7","38","0","10","0","0"
"1998-07-30 07:00:00.0","12","0","6","30","0","0","0","0"
"1998-07-30 07:10:00.0","12","0","7","30","0","0","0","0"
"1998-07-30 07:20:00.0","11","0","6","31","0","1","0","0"
"1998-07-30 07:30:00.0","1","0","7","36","0","20","0","0"
"1998-07-30 07:40:00.0","0","0","6","36","0","17","0","0"
"1998-07-30 07:50:00.0","0","0","7","30","0","11","0","0"
"1998-07-30 08:00:00.0","0","0","7","22","0","1","0","0"
"1998-07-30 08:10:00.0","0","0","6","20","0","0","0","0"
"1998-07-30 08:20:00.0","5","0","7","32","7","0","0","0"
"1998-07-30 08:30:00.0","14","0","7","55","7","20","0","0"
"1998-07-30 08:40:00.0","13","0","6","53","8","17","0","0"
"1998-07-30 08:50:00.0","12","0","7","49","8","13","0","0"
"1998-07-30 09:00:00.0","12","0","7","38","7","0","0","0"
"1998-07-30 09:10:00.0","12","0","6","41","12","0","0","0"
"1998-07-30 09:20:00.0","4","0","7","45","22","0","0","0"
"1998-07-30 09:30:00.0","0","0","7","72","27","19","9","0"
"1998-07-30 09:40:00.0","0","0","6","380","21","17","321","0"
"1998-07-30 09:50:00.0","0","0","6","405","19","14","347","0"
"1998-07-30 10:00:00.0","0","0","6","346","19","0","295","0"
"1998-07-30 10:10:00.0","0","0","6","66","20","0","21","0"
"1998-07-30 10:20:00.0","9","0","7","95","19","0","46","0"
"1998-07-30 10:30:00.0","13","0","7","111","20","16","44","0"
"1998-07-30 10:40:00.0","13","0","6","106","19","17","39","0"
"1998-07-30 10:50:00.0","12","0","7","92","17","17","28","0"
"1998-07-30 11:00:00.0","13","0","6","49","13","3","0","0"
"1998-07-30 11:10:00.0","12","0","7","51","17","0","0","0"
"1998-07-30 11:20:00.0","7","0","6","322","13","0","278","0"
"1998-07-30 11:30:00.0","1","0","6","286","12","12","233","0"
"1998-07-30 11:40:00.0","0","0","7","75","13","19","24","0"
"1998-07-30 11:50:00.0","0","0","6","72","13","17","22","0"
"1998-07-30 12:00:00.0","8","0","6","320","12","5","268","0"
"1998-07-30 12:10:00.0","13","0","7","62","13","0","16","0"
"1998-07-30 12:20:00.0","13","0","7","57","14","0","11","0"
"1998-07-30 12:30:00.0","13","0","7","78","13","10","24","0"
"1998-07-30 12:40:00.0","12","0","6","80","10","19","21","0"
"1998-07-30 12:50:00.0","13","0","7","49","0","17","0","0"
"1998-07-30 13:00:00.0","12","0","7","42","0","9","0","0"
"1998-07-30 13:10:00.0","9","0","7","30","0","0","0","0"
"1998-07-30 13:20:00.0","0","0","6","25","0","0","0","0"
"1998-07-30 13:30:00.0","0","0","7","31","0","7","0","0"
"1998-07-30 13:40:00.0","0","0","7","41","0","19","0","0"
"1998-07-30 13:50:00.0","0","0","6","39","0","17","0","0"
"1998-07-30 14:00:00.0","3","0","7","37","0","11","0","0"
"1998-07-30 14:10:00.0","14","0","7","35","0","0","0","0"
"1998-07-30 14:20:00.0","13","0","6","35","0","0","0","0"
"1998-07-30 14:30:00.0","13","0","7","38","0","4","0","0"
"1998-07-30 14:40:00.0","12","0","7","51","0","19","0","0"
"1998-07-30 14:50:00.0","13","0","6","48","0","18","0","0"
"1998-07-30 15:00:00.0","5","0","7","39","0","12","0","0"
"1998-07-30 15:10:00.0","0","0","7","24","0","0","0","0"
"1998-07-30 15:20:00.0","0","0","6","24","0","0","0","0"
"1998-07-30 15:30:00.0","0","0","7","27","0","2","0","0"
"1998-07-30 15:40:00.0","0","0","7","41","0","20","0","0"
"1998-07-30 15:50:00.0","1","0","6","40","0","17","0","0"
"1998-07-30 16:00:00.0","14","0","7","47","0","14","0","0"
"1998-07-30 16:10:00.0","13","0","7","35","0","0","0","0"
"1998-07-30 16:20:00.0","13","0","6","34","0","0","0","0"
"1998-07-30 16:30:00.0","12","0","7","36","0","0","0","0"
"1998-07-30 16:40:00.0","12","0","7","51","0","20","0","0"
"1998-07-30 16:50:00.0","3","0","7","41","0","18","0","0"
"1998-07-30 17:00:00.0","0","0","6","38","0","15","0","0"
"1998-07-30 17:10:00.0","0","0","7","25","0","0","0","0"
"1998-07-30 17:20:00.0","0","0","7","25","0","0","0","0"
"1998-07-30 17:30:00.0","4","0","7","29","0","0","0","0"
"1998-07-30 17:40:00.0","14","0","7","53","0","18","0","0"
"1998-07-30 17:50:00.0","13","0","7","51","0","18","0","0"
"1998-07-30 18:00:00.0","12","0","6","49","0","17","0","0"
"1998-07-30 18:10:00.0","13","0","7","36","0","0","0","0"
"1998-07-30 18:20:00.0","10","0","7","34","0","0","0","0"
"1998-07-30 18:30:00.0","1","0","7","25","0","0","0","0"
"1998-07-30 18:40:00.0","0","0","7","40","0","16","0","0"
"1998-07-30 18:50:00.0","0","0","6","41","0","18","0","0"
"1998-07-30 19:00:00.0","0","0","7","40","0","17","0","0"
"1998-07-30 19:10:00.0","0","0","7","27","0","3","0","0"
"1998-07-30 19:20:00.0","8","0","7","32","0","0","0","0"
"1998-07-30 19:30:00.0","14","0","7","36","0","0","0","0"
"1998-07-30 19:40:00.0","12","0","6","47","0","13","0","0"
"1998-07-30 19:50:00.0","13","0","7","51","0","18","0","0"
"1998-07-30 20:00:00.0","12","0","7","53","0","17","0","0"
"1998-07-30 20:10:00.0","13","0","7","50","0","6","0","0"
"1998-07-30 20:20:00.0","12","0","6","46","3","0","0","0"
"1998-07-30 20:30:00.0","12","0","7","52","9","0","0","0"
"1998-07-30 20:40:00.0","11","0","7","72","19","10","0","0"
"1998-07-30 20:50:00.0","0","0","6","72","24","18","0","0"
"1998-07-30 21:00:00.0","0","0","7","71","26","17","0","0"
"1998-07-30 21:10:00.0","0","0","6","69","32","8","0","0"
"1998-07-30 21:20:00.0","10","0","7","65","26","0","0","0"
"1998-07-30 21:30:00.0","13","0","6","66","26","0","0","0"
"1998-07-30 21:40:00.0","12","0","7","74","27","7","0","0"
"1998-07-30 21:50:00.0","13","0","6","491","30","18","0","403"
"1998-07-30 22:00:00.0","12","0","6","448","24","17","0","362"
"1998-07-30 22:10:00.0","12","0","6","290","26","9","0","209"
"1998-07-30 22:20:00.0","12","0","7","306","25","0","0","234"
"1998-07-30 22:30:00.0","10","0","6","508","27","0","0","434"
"1998-07-30 22:40:00.0","1","0","6","173","26","5","0","105"
"1998-07-30 22:50:00.0","0","0","7","172","26","19","0","91"
"1998-07-30 23:00:00.0","0","0","6","159","27","17","0","79"
"1998-07-30 23:10:00.0","0","0","7","159","27","11","0","85"
"1998-07-30 23:20:00.0","0","0","7","144","27","0","0","86"
"1998-07-30 23:30:00.0","11","0","6","109","26","0","0","41"
"1998-07-30 23:40:00.0","13","0","7","114","29","2","0","42"
"1998-07-30 23:50:00.0","13","0","7","98","7","19","0","42"
"1998-07-31 00:00:00.0","12","0","6","90","0","18","0","45"
"1998-07-31 00:10:00.0","12","0","7","86","0","12","0","44"
"1998-07-31 00:20:00.0","10","0","7","47","0","0","0","20"
"1998-07-31 00:30:00.0","0","0","7","58","0","0","0","36"
"1998-07-31 00:40:00.0","0","0","7","22","0","1","0","0"
"1998-07-31 00:50:00.0","0","0","6","80","0","19","0","41"
"1998-07-31 01:00:00.0","0","0","7","35","0","18","0","0"
"1998-07-31 01:10:00.0","0","0","6","73","0","14","0","41"
"1998-07-31 01:20:00.0","4","0","7","64","0","0","0","39"
"1998-07-31 01:30:00.0","14","0","7","31","0","0","0","0"
"1998-07-31 01:40:00.0","12","0","7","71","0","0","0","40"
"1998-07-31 01:50:00.0","13","0","6","48","0","18","0","0"
"1998-07-31 02:00:00.0","12","0","7","45","0","18","0","0"
"1998-07-31 02:10:00.0","7","0","7","82","0","15","0","42"
"1998-07-31 02:20:00.0","1","0","6","20","0","0","0","0"
"1998-07-31 02:30:00.0","0","0","7","21","0","0","0","0"
"1998-07-31 02:40:00.0","0","0","7","87","0","0","0","65"
"1998-07-31 02:50:00.0","0","0","7","35","0","16","0","0"
"1998-07-31 03:00:00.0","0","0","7","37","0","18","0","0"
"1998-07-31 03:10:00.0","2","0","6","37","0","17","0","0"
"1998-07-31 03:20:00.0","14","0","7","33","0","1","0","0"
"1998-07-31 03:30:00.0","13","0","7","31","0","0","0","0"
"1998-07-31 03:40:00.0","12","0","7","31","0","0","0","0"
"1998-07-31 03:50:00.0","12","0","6","42","0","13","0","0"
"1998-07-31 04:00:00.0","8","0","7","89","0","19","0","46"
"1998-07-31 04:10:00.0","0","0","7","36","0","17","0","0"
"1998-07-31 04:20:00.0","0","0","7","23","0","2","0","0"
"1998-07-31 04:30:00.0","0","0","7","59","0","0","0","39"
"1998-07-31 04:40:00.0","0","0","6","21","0","0","0","0"
"1998-07-31 04:50:00.0","0","0","7","33","0","12","0","0"
"1998-07-31 05:00:00.0","0","0","7","127","0","18","0","90"
"1998-07-31 05:10:00.0","12","0","7","45","0","18","0","0"
"1998-07-31 05:20:00.0","13","0","6","34","0","2","0","0"
"1998-07-31 05:30:00.0","12","0","7","30","0","0","0","0"
"1998-07-31 05:40:00.0","13","0","7","31","0","0","0","0"
"1998-07-31 05:50:00.0","9","0","7","37","0","11","0","0"
"1998-07-31 06:00:00.0","0","0","6","37","0","19","0","0"
"1998-07-31 06:10:00.0","0","0","7","36","0","17","0","0"
"1998-07-31 06:20:00.0","0","0","7","74","0","3","0","51"
"1998-07-31 06:30:00.0","0","0","7","21","0","0","0","0"
"1998-07-31 06:40:00.0","0","0","6","29","9","0","0","0"
"1998-07-31 06:50:00.0","0","0","7","41","11","10","0","0"
"1998-07-31 07:00:00.0","14","0","6","79","11","19","0","21"
"1998-07-31 07:10:00.0","13","0","7","87","8","17","0","34"
"1998-07-31 07:20:00.0","13","0","7","33","0","3","0","0"
"1998-07-31 07:30:00.0","12","0","6","30","0","0","0","0"
"1998-07-31 07:40:00.0","8","0","7","26","0","0","0","0"
"1998-07-31 07:50:00.0","0","0","6","29","0","8","0","0"
"1998-07-31 08:00:00.0","0","0","7","78","0","19","0","42"
"1998-07-31 08:10:00.0","0","0","6","35","0","17","0","0"
"1998-07-31 08:20:00.0","0","0","7","25","0","5","0","0"
"1998-07-31 08:30:00.0","0","0","6","62","1","0","0","41"
"1998-07-31 08:40:00.0","11","0","7","134","8","0","0","0"
"1998-07-31 08:50:00.0","13","0","6","228","7","7","0","39"
"1998-07-31 09:00:00.0","13","0","7","76","8","19","0","22"
"1998-07-31 09:10:00.0","12","0","6","76","7","17","0","25"
"1998-07-31 09:20:00.0","12","0","7","85","8","6","0","43"
"1998-07-31 09:30:00.0","12","0","7","81","8","0","0","44"
"1998-07-31 09:40:00.0","7","0","6","31","5","0","0","0"
"1998-07-31 09:50:00.0","0","0","7","77","0","6","0","43"
"1998-07-31 10:00:00.0","0","0","7","89","0","18","0","43"
"1998-07-31 10:10:00.0","0","0","6","48","3","18","0","0"
"1998-07-31 10:20:00.0","0","0","7","176","22","8","0","118"
"1998-07-31 10:30:00.0","0","0","7","55","26","0","0","0"
"1998-07-31 10:40:00.0","11","0","6","380","22","0","314","0"
"1998-07-31 10:50:00.0","13","0","6","226","23","3","160","0"
"1998-07-31 11:00:00.0","13","0","7","265","22","19","76","100"
"1998-07-31 11:10:00.0","12","0","6","152","30","18","9","59"
"1998-07-31 11:20:00.0","11","0","6","145","44","10","8","56"
"1998-07-31 11:30:00.0","0","0","7","161","45","0","39","59"
"1998-07-31 11:40:00.0","0","0","7","151","28","0","0","101"
"1998-07-31 11:50:00.0","0","0","6","93","24","2","0","47"
"1998-07-31 12:00:00.0","0","0","7","106","23","20","0","45"
"1998-07-31 12:10:00.0","0","0","6","409","22","17","0","351"
"1998-07-31 12:20:00.0","14","0","7","164","23","13","0","96"
"1998-07-31 12:30:00.0","12","0","6","216","23","0","0","99"
"1998-07-31 12:40:00.0","13","0","7","192","21","0","0","90"
"1998-07-31 12:50:00.0","12","0","7","111","11","0","0","70"
"1998-07-31 13:00:00.0","12","0","6","154","10","19","0","96"
"1998-07-31 13:10:00.0","12","0","7","157","11","18","0","101"
"1998-07-31 13:20:00.0","12","0","6","81","11","15","0","28"
"1998-07-31 13:30:00.0","3","0","7","107","21","0","0","63"
"1998-07-31 13:40:00.0","0","0","6","175","31","0","0","64"
"1998-07-31 13:50:00.0","0","0","6","414","66","0","0","193"
"1998-07-31 14:00:00.0","0","0","7","135","70","17","0","0"
"1998-07-31 14:10:00.0","0","0","6","290","50","18","0","200"
"1998-07-31 14:20:00.0","1","0","6","486","13","16","0","431"
"1998-07-31 14:30:00.0","14","0","6","482","12","2","0","431"
"1998-07-31 14:40:00.0","13","0","7","258","13","0","0","209"
"1998-07-31 14:50:00.0","12","0","6","225","14","0","0","178"
"1998-07-31 15:00:00.0","12","0","7","64","19","13","0","0"
"1998-07-31 15:10:00.0","12","0","6","122","25","18","0","48"
"1998-07-31 15:20:00.0","12","0","7","119","26","17","0","46"
"1998-07-31 15:30:00.0","7","0","6","150","24","5","0","93"
"1998-07-31 15:40:00.0","0","0","7","80","13","0","0","44"
"1998-07-31 15:50:00.0","0","0","6","79","13","0","0","42"
"1998-07-31 16:00:00.0","0","0","7","88","13","10","0","43"
"1998-07-31 16:10:00.0","0","0","6","100","12","19","0","48"
