"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 217l/48l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Non halogen lamp 3 ()","Non halogen lamp 4 ()","Site consumption ()","Total site light consumption ()","TV (51cm)","Washing machine ()"
"1998-06-08 12:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-08 12:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-08 13:00:00.0","0","2","0","0","0","0","12","0","0","0"
"1998-06-08 13:10:00.0","0","27","0","0","0","0","35","0","0","0"
"1998-06-08 13:20:00.0","0","18","0","0","0","0","26","0","0","0"
"1998-06-08 13:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-08 13:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-08 13:50:00.0","0","25","0","0","0","0","36","3","0","0"
"1998-06-08 14:00:00.0","0","10","0","0","0","0","31","12","0","0"
"1998-06-08 14:10:00.0","0","0","0","0","0","0","21","3","6","0"
"1998-06-08 14:20:00.0","0","7","0","0","0","0","29","0","11","0"
"1998-06-08 14:30:00.0","0","26","0","0","0","0","45","0","12","0"
"1998-06-08 14:40:00.0","0","3","0","0","0","0","25","0","10","0"
"1998-06-08 14:50:00.0","0","0","0","0","0","0","19","0","7","0"
"1998-06-08 15:00:00.0","0","14","0","0","0","0","23","0","0","0"
"1998-06-08 15:10:00.0","0","20","0","0","0","0","28","0","0","0"
"1998-06-08 15:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-08 15:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-08 15:40:00.0","0","20","0","0","0","0","32","1","2","0"
"1998-06-08 15:50:00.0","0","14","0","0","0","0","34","0","10","0"
"1998-06-08 16:00:00.0","0","0","0","0","0","0","21","0","11","0"
"1998-06-08 16:10:00.0","0","2","0","0","0","0","25","0","10","0"
"1998-06-08 16:20:00.0","0","26","0","0","0","0","45","0","11","0"
"1998-06-08 16:30:00.0","0","6","0","0","0","0","50","0","11","0"
"1998-06-08 16:40:00.0","0","10","0","0","0","0","62","0","10","0"
"1998-06-08 16:50:00.0","0","25","0","0","0","0","44","0","11","0"
"1998-06-08 17:00:00.0","0","3","0","0","0","0","25","0","11","0"
"1998-06-08 17:10:00.0","0","0","0","0","0","0","22","1","10","0"
"1998-06-08 17:20:00.0","0","20","0","0","0","0","41","0","11","0"
"1998-06-08 17:30:00.0","0","18","0","0","0","0","37","0","11","0"
"1998-06-08 17:40:00.0","0","0","0","0","0","0","22","0","10","0"
"1998-06-08 17:50:00.0","0","0","0","0","0","0","99","0","11","78"
"1998-06-08 18:00:00.0","0","26","0","0","0","0","417","0","11","249"
"1998-06-08 18:10:00.0","0","21","0","0","0","0","64","0","0","39"
"1998-06-08 18:20:00.0","0","0","0","0","0","0","73","0","0","66"
"1998-06-08 18:30:00.0","0","0","0","0","0","0","85","0","0","78"
"1998-06-08 18:40:00.0","0","26","0","0","0","0","89","2","0","59"
"1998-06-08 18:50:00.0","0","8","0","0","0","0","21","0","0","2"
"1998-06-08 19:00:00.0","0","0","0","0","0","0","13","2","0","0"
"1998-06-08 19:10:00.0","0","13","0","0","0","0","23","0","0","0"
"1998-06-08 19:20:00.0","0","25","0","0","0","0","34","0","0","0"
"1998-06-08 19:30:00.0","0","4","0","0","0","0","26","0","11","0"
"1998-06-08 19:40:00.0","0","1","0","0","0","0","14","1","0","0"
"1998-06-08 19:50:00.0","51","26","0","0","0","0","86","2","0","0"
"1998-06-08 20:00:00.0","0","14","0","0","0","0","24","0","0","0"
"1998-06-08 20:10:00.0","0","0","0","0","0","0","63","0","0","0"
"1998-06-08 20:20:00.0","0","26","0","0","0","0","61","1","4","0"
"1998-06-08 20:30:00.0","0","25","0","0","0","0","44","0","12","0"
"1998-06-08 20:40:00.0","0","24","0","0","0","0","44","0","13","0"
"1998-06-08 20:50:00.0","0","23","0","0","0","0","43","0","12","0"
"1998-06-08 21:00:00.0","0","23","0","0","0","0","43","0","11","0"
"1998-06-08 21:10:00.0","0","23","0","0","0","0","42","0","10","0"
"1998-06-08 21:20:00.0","0","22","9","0","0","0","50","0","11","0"
"1998-06-08 21:30:00.0","0","23","9","0","0","0","51","0","10","0"
"1998-06-08 21:40:00.0","0","22","10","0","0","0","54","3","12","0"
"1998-06-08 21:50:00.0","0","21","9","0","0","0","50","0","10","0"
"1998-06-08 22:00:00.0","0","22","10","0","0","0","50","0","11","0"
"1998-06-08 22:10:00.0","0","22","9","0","0","0","50","0","10","0"
"1998-06-08 22:20:00.0","0","22","10","0","0","0","51","0","10","0"
"1998-06-08 22:30:00.0","0","21","9","0","5","0","56","7","3","0"
"1998-06-08 22:40:00.0","0","21","10","0","4","0","51","9","0","0"
"1998-06-08 22:50:00.0","0","22","9","0","0","0","37","0","0","0"
"1998-06-08 23:00:00.0","0","21","3","0","0","0","31","0","0","0"
"1998-06-08 23:10:00.0","0","21","0","0","0","0","27","0","0","0"
"1998-06-08 23:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-08 23:30:00.0","0","3","0","0","0","0","13","0","0","0"
"1998-06-08 23:40:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-08 23:50:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-09 00:00:00.0","0","23","0","0","0","0","29","0","0","0"
"1998-06-09 00:10:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 00:20:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 00:30:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 00:40:00.0","0","23","0","0","0","0","29","0","0","0"
"1998-06-09 00:50:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 01:00:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 01:10:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 01:20:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 01:30:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 01:40:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 01:50:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 02:00:00.0","0","21","0","0","0","0","37","10","0","0"
"1998-06-09 02:10:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 02:20:00.0","0","13","0","0","0","0","22","0","0","0"
"1998-06-09 02:30:00.0","0","1","0","0","0","0","10","0","0","0"
"1998-06-09 02:40:00.0","0","14","0","0","0","0","22","0","0","0"
"1998-06-09 02:50:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-09 03:00:00.0","0","23","0","0","0","0","29","0","0","0"
"1998-06-09 03:10:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 03:20:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 03:30:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 03:40:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 03:50:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 04:00:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 04:10:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 04:20:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 04:30:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 04:40:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 04:50:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 05:00:00.0","0","3","0","0","0","0","13","0","0","0"
"1998-06-09 05:10:00.0","0","5","0","0","0","0","15","0","0","0"
"1998-06-09 05:20:00.0","0","24","0","0","0","0","30","0","0","0"
"1998-06-09 05:30:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-09 05:40:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 05:50:00.0","0","23","0","0","0","0","29","0","0","0"
"1998-06-09 06:00:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 06:10:00.0","0","22","0","0","0","0","28","0","0","0"
"1998-06-09 06:20:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 06:30:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 06:40:00.0","0","21","0","0","0","0","27","0","0","0"
"1998-06-09 06:50:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 07:00:00.0","0","21","0","0","0","0","34","6","0","0"
"1998-06-09 07:10:00.0","0","21","0","0","0","0","27","0","0","0"
"1998-06-09 07:20:00.0","0","9","0","0","0","0","86","0","0","0"
"1998-06-09 07:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-09 07:40:00.0","0","14","0","0","0","0","23","0","0","0"
"1998-06-09 07:50:00.0","0","22","0","0","0","0","29","0","0","0"
"1998-06-09 08:00:00.0","0","9","0","0","0","0","18","0","0","0"
"1998-06-09 08:10:00.0","0","4","0","0","0","0","20","5","0","0"
"1998-06-09 08:20:00.0","0","24","0","0","0","0","45","15","0","0"
"1998-06-09 08:30:00.0","0","8","0","0","0","0","33","16","0","0"
"1998-06-09 08:40:00.0","0","1","0","0","0","0","24","12","0","0"
"1998-06-09 08:50:00.0","0","24","0","0","0","0","37","1","0","6"
"1998-06-09 09:00:00.0","0","17","0","0","0","0","280","0","0","255"
"1998-06-09 09:10:00.0","0","0","0","0","0","0","108","0","0","98"
"1998-06-09 09:20:00.0","0","13","0","0","0","0","75","1","0","58"
"1998-06-09 09:30:00.0","0","24","0","0","0","0","95","0","0","71"
"1998-06-09 09:40:00.0","0","5","0","0","0","0","94","0","0","83"
"1998-06-09 09:50:00.0","0","0","0","0","0","0","23","0","0","15"
"1998-06-09 10:00:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-09 10:10:00.0","0","16","0","0","0","0","40","14","0","0"
"1998-06-09 10:20:00.0","0","0","0","0","0","0","62","10","0","0"
"1998-06-09 10:30:00.0","0","12","0","0","0","0","82","0","0","0"
"1998-06-09 10:40:00.0","0","24","0","0","0","0","31","0","0","0"
"1998-06-09 10:50:00.0","0","4","0","0","0","0","13","0","0","0"
"1998-06-09 11:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-09 11:10:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-09 11:20:00.0","0","18","0","0","0","0","25","0","0","0"
"1998-06-09 11:30:00.0","109","0","0","0","0","0","126","8","0","0"
"1998-06-09 11:40:00.0","130","9","0","0","0","0","147","0","0","0"
"1998-06-09 11:50:00.0","271","25","0","0","0","0","303","0","0","0"
"1998-06-09 12:00:00.0","368","17","0","0","0","0","392","1","0","0"
"1998-06-09 12:10:00.0","278","0","0","0","0","0","332","3","0","0"
"1998-06-09 12:20:00.0","231","3","0","0","0","0","293","0","0","0"
"1998-06-09 12:30:00.0","90","25","0","0","0","0","164","0","0","0"
"1998-06-09 12:40:00.0","0","24","0","0","0","0","34","0","2","0"
"1998-06-09 12:50:00.0","0","8","0","0","0","0","30","0","11","0"
"1998-06-09 13:00:00.0","0","0","0","0","0","0","22","0","11","0"
"1998-06-09 13:10:00.0","0","13","0","0","0","0","100","0","10","0"
"1998-06-09 13:20:00.0","0","25","0","0","0","0","44","0","11","0"
"1998-06-09 13:30:00.0","0","15","0","0","0","0","35","0","11","0"
"1998-06-09 13:40:00.0","0","0","0","0","0","0","22","0","10","0"
"1998-06-09 13:50:00.0","0","4","0","0","0","0","26","0","10","0"
"1998-06-09 14:00:00.0","0","25","0","0","0","0","44","0","11","0"
"1998-06-09 14:10:00.0","0","13","0","0","0","0","30","0","7","0"
"1998-06-09 14:20:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-06-09 14:30:00.0","0","6","0","0","0","0","17","0","0","0"
"1998-06-09 14:40:00.0","0","25","0","0","0","0","34","0","0","0"
"1998-06-09 14:50:00.0","0","12","0","0","0","0","24","2","0","0"
"1998-06-09 15:00:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-06-09 15:10:00.0","0","6","0","0","0","0","16","0","0","0"
"1998-06-09 15:20:00.0","0","25","0","0","0","0","34","0","0","0"
"1998-06-09 15:30:00.0","0","10","0","0","0","0","19","0","0","0"
"1998-06-09 15:40:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-06-09 15:50:00.0","0","5","0","0","0","0","16","0","0","0"
"1998-06-09 16:00:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-06-09 16:10:00.0","0","11","0","0","0","0","21","0","0","0"
"1998-06-09 16:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-09 16:30:00.0","0","5","0","0","0","0","16","0","0","0"
"1998-06-09 16:40:00.0","0","25","0","0","0","0","34","0","0","0"
"1998-06-09 16:50:00.0","0","10","0","0","0","0","20","0","0","0"
"1998-06-09 17:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-09 17:10:00.0","0","3","0","0","0","0","15","0","0","0"
"1998-06-09 17:20:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-06-09 17:30:00.0","0","12","0","0","0","0","22","0","0","0"
"1998-06-09 17:40:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-06-09 17:50:00.0","0","1","0","0","0","0","12","0","0","0"
"1998-06-09 18:00:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-06-09 18:10:00.0","0","14","0","0","0","0","24","0","0","0"
"1998-06-09 18:20:00.0","57","0","0","0","0","0","70","1","0","0"
"1998-06-09 18:30:00.0","304","2","0","0","0","0","317","0","0","0"
"1998-06-09 18:40:00.0","234","27","0","0","0","0","268","0","0","0"
"1998-06-09 18:50:00.0","0","17","0","0","0","0","26","0","0","0"
"1998-06-09 19:00:00.0","0","0","0","0","0","0","13","0","0","0"
"1998-06-09 19:10:00.0","0","20","0","0","0","0","30","0","0","0"
"1998-06-09 19:20:00.0","0","24","0","0","0","0","34","2","0","0"
"1998-06-09 19:30:00.0","0","4","0","0","0","0","14","0","0","0"
"1998-06-09 19:40:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-06-09 19:50:00.0","0","10","0","0","0","0","27","6","0","0"
"1998-06-09 20:00:00.0","0","25","0","0","0","0","42","1","9","0"
"1998-06-09 20:10:00.0","0","6","0","0","0","0","26","0","11","0"
"1998-06-09 20:20:00.0","0","0","0","0","0","0","23","0","11","0"
"1998-06-09 20:30:00.0","0","12","0","0","0","0","32","0","11","0"
"1998-06-09 20:40:00.0","0","25","0","0","0","0","44","0","12","0"
"1998-06-09 20:50:00.0","0","2","0","0","0","0","23","0","10","0"
"1998-06-09 21:00:00.0","0","0","0","0","0","0","21","0","11","0"
"1998-06-09 21:10:00.0","0","12","0","0","0","0","84","0","10","0"
"1998-06-09 21:20:00.0","0","25","0","0","0","0","122","0","10","0"
"1998-06-09 21:30:00.0","0","4","0","0","0","0","25","0","10","0"
"1998-06-09 21:40:00.0","0","0","0","0","0","0","21","0","10","0"
"1998-06-09 21:50:00.0","0","0","0","0","0","0","20","0","10","0"
"1998-06-09 22:00:00.0","0","0","0","0","0","0","21","0","10","0"
"1998-06-09 22:10:00.0","0","0","0","0","0","0","21","0","11","0"
"1998-06-09 22:20:00.0","0","13","0","0","0","0","33","0","10","0"
"1998-06-09 22:30:00.0","0","27","0","0","0","0","44","0","10","0"
"1998-06-09 22:40:00.0","0","14","0","0","0","0","24","1","0","0"
"1998-06-09 22:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-09 23:00:00.0","0","2","0","0","0","0","13","0","0","0"
"1998-06-09 23:10:00.0","0","26","0","0","0","0","94","6","0","0"
"1998-06-09 23:20:00.0","0","11","5","0","0","0","41","15","0","0"
"1998-06-09 23:30:00.0","0","0","10","0","0","0","19","0","0","0"
"1998-06-09 23:40:00.0","0","1","0","0","0","0","12","0","0","0"
"1998-06-09 23:50:00.0","0","27","0","0","0","0","33","0","0","0"
"1998-06-10 00:00:00.0","0","10","0","0","0","0","18","0","0","0"
"1998-06-10 00:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 00:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 00:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 00:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-10 00:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 01:00:00.0","0","26","0","0","0","0","33","0","0","0"
"1998-06-10 01:10:00.0","0","26","0","0","0","0","32","0","0","0"
"1998-06-10 01:20:00.0","0","2","0","0","0","0","13","0","0","0"
"1998-06-10 01:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 01:40:00.0","0","12","0","0","0","0","21","0","0","0"
"1998-06-10 01:50:00.0","0","26","0","0","0","0","32","0","0","0"
"1998-06-10 02:00:00.0","0","2","0","0","0","0","12","0","0","0"
"1998-06-10 02:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 02:20:00.0","0","10","0","0","0","0","19","0","0","0"
"1998-06-10 02:30:00.0","0","25","0","0","0","0","32","0","0","0"
"1998-06-10 02:40:00.0","0","3","0","0","0","0","12","0","0","0"
"1998-06-10 02:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 03:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 03:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 03:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 03:30:00.0","0","12","0","0","0","0","20","0","0","0"
"1998-06-10 03:40:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-06-10 03:50:00.0","0","14","0","0","0","0","23","0","0","0"
"1998-06-10 04:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 04:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 04:20:00.0","0","24","0","0","0","0","32","0","0","0"
"1998-06-10 04:30:00.0","0","15","0","0","0","0","23","0","0","0"
"1998-06-10 04:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 04:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 05:00:00.0","0","20","0","0","0","0","28","0","0","0"
"1998-06-10 05:10:00.0","0","17","0","0","0","0","24","0","0","0"
"1998-06-10 05:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 05:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 05:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-10 05:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 06:00:00.0","0","3","0","0","0","0","13","0","0","0"
"1998-06-10 06:10:00.0","0","28","0","0","0","0","34","0","0","0"
"1998-06-10 06:20:00.0","0","19","0","0","0","0","28","0","0","0"
"1998-06-10 06:30:00.0","0","1","0","0","0","0","9","0","0","0"
"1998-06-10 06:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 06:50:00.0","0","17","0","0","0","0","28","2","0","0"
"1998-06-10 07:00:00.0","0","21","0","0","0","0","28","0","0","0"
"1998-06-10 07:10:00.0","0","1","0","0","0","0","10","0","0","0"
"1998-06-10 07:20:00.0","0","0","0","0","0","0","13","4","0","0"
"1998-06-10 07:30:00.0","0","13","0","0","0","0","37","14","0","0"
"1998-06-10 07:40:00.0","0","26","0","0","0","0","103","0","0","0"
"1998-06-10 07:50:00.0","0","13","0","0","0","0","20","0","0","0"
"1998-06-10 08:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-06-10 08:10:00.0","0","17","0","0","0","0","28","4","0","0"
"1998-06-10 08:20:00.0","0","24","0","0","0","0","32","0","0","0"
"1998-06-10 08:30:00.0","0","1","0","0","0","0","10","0","0","0"
"1998-06-10 08:40:00.0","0","0","0","0","0","0","12","1","0","0"
"1998-06-10 08:50:00.0","0","16","0","0","0","0","24","0","0","0"
"1998-06-10 09:00:00.0","0","19","0","0","0","0","25","0","0","0"
"1998-06-10 09:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 09:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 09:30:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-06-10 09:40:00.0","0","12","0","0","0","0","20","0","0","0"
"1998-06-10 09:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-06-10 10:00:00.0","0","2","0","0","0","0","11","0","0","0"
"1998-06-10 10:10:00.0","0","25","0","0","0","0","33","0","0","0"
"1998-06-10 10:20:00.0","0","9","0","0","0","0","17","0","0","0"
"1998-06-10 10:30:00.0","0","0","0","0","0","0","11","1","0","0"
"1998-06-10 10:40:00.0","85","2","0","0","0","0","96","0","0","0"
"1998-06-10 10:50:00.0","124","27","0","0","0","0","159","3","0","0"
"1998-06-10 11:00:00.0","77","24","0","0","0","0","108","0","0","0"
"1998-06-10 11:10:00.0","43","2","0","0","0","0","53","1","0","0"
"1998-06-10 11:20:00.0","43","5","0","0","0","0","57","0","0","0"
"1998-06-10 11:30:00.0","70","25","0","0","0","0","101","0","0","0"
"1998-06-10 11:40:00.0","78","10","0","0","0","0","96","0","0","0"
"1998-06-10 11:50:00.0","88","8","0","0","0","0","104","0","0","0"
"1998-06-10 12:00:00.0","61","24","0","0","0","0","101","10","0","0"
"1998-06-10 12:10:00.0","0","17","0","0","0","0","25","1","0","0"
"1998-06-10 12:20:00.0","0","0","0","0","0","0","11","1","0","0"
"1998-06-10 12:30:00.0","0","16","0","0","0","0","24","0","0","0"
"1998-06-10 12:40:00.0","0","21","0","0","0","0","27","0","0","0"
"1998-06-10 12:50:00.0","0","0","0","0","0","0","34","0","0","0"
"1998-06-10 13:00:00.0","0","25","0","0","0","0","94","6","3","0"
"1998-06-10 13:10:00.0","0","22","0","0","0","0","42","1","13","0"
"1998-06-10 13:20:00.0","0","0","0","0","0","0","22","0","11","0"
"1998-06-10 13:30:00.0","0","0","0","0","0","0","30","8","13","0"
"1998-06-10 13:40:00.0","0","24","0","0","0","0","49","5","12","0"
"1998-06-10 13:50:00.0","0","12","0","0","2","0","34","0","12","0"
"1998-06-10 14:00:00.0","0","0","0","0","11","0","34","0","12","0"
"1998-06-10 14:10:00.0","4","13","0","0","12","0","51","2","12","0"
"1998-06-10 14:20:00.0","17","25","0","0","12","0","72","0","12","0"
"1998-06-10 14:30:00.0","3","25","0","0","12","0","89","0","11","0"
"1998-06-10 14:40:00.0","0","22","0","0","12","0","54","0","12","0"
"1998-06-10 14:50:00.0","0","5","0","0","11","0","37","1","8","0"
"1998-06-10 15:00:00.0","0","0","0","0","12","0","32","8","1","0"
"1998-06-10 15:10:00.0","0","18","0","0","12","0","39","0","0","0"
"1998-06-10 15:20:00.0","0","17","0","0","12","0","38","0","0","0"
"1998-06-10 15:30:00.0","0","0","0","0","12","0","23","0","0","0"
"1998-06-10 15:40:00.0","0","7","0","0","12","0","31","0","0","0"
"1998-06-10 15:50:00.0","0","25","0","0","12","0","44","0","0","0"
"1998-06-10 16:00:00.0","0","19","0","0","12","0","40","0","0","0"
"1998-06-10 16:10:00.0","167","0","0","0","12","0","192","0","0","0"
"1998-06-10 16:20:00.0","296","13","0","0","11","0","399","0","0","0"
