"Time","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"1998-05-04 08:40:00.0","6","0","0","0","0","34","0","16","0","0","0"
"1998-05-04 08:50:00.0","6","0","0","0","0","29","0","2","0","0","0"
"1998-05-04 09:00:00.0","1","0","0","0","0","144","2","2","0","0","0"
"1998-05-04 09:10:00.0","5","0","0","0","0","143","2","2","0","0","0"
"1998-05-04 09:20:00.0","5","0","0","0","0","24","2","2","0","0","0"
"1998-05-04 09:30:00.0","6","0","0","0","0","26","2","6","0","0","0"
"1998-05-04 09:40:00.0","0","0","0","0","0","44","0","17","0","0","0"
"1998-05-04 09:50:00.0","6","0","0","0","0","36","0","16","0","0","0"
"1998-05-04 10:00:00.0","6","0","0","0","0","36","0","18","0","0","0"
"1998-05-04 10:10:00.0","4","0","0","0","0","34","0","16","0","0","0"
"1998-05-04 10:20:00.0","2","0","0","0","0","43","2","17","0","0","0"
"1998-05-04 10:30:00.0","5","0","0","0","0","39","1","17","0","0","0"
"1998-05-04 10:40:00.0","6","0","0","0","0","35","0","17","0","0","0"
"1998-05-04 10:50:00.0","0","0","0","0","0","26","2","14","0","0","0"
"1998-05-04 11:00:00.0","6","0","0","0","0","33","0","0","0","0","0"
"1998-05-04 11:10:00.0","6","0","0","0","0","19","0","0","0","0","0"
"1998-05-04 11:20:00.0","5","0","0","0","0","19","0","0","0","0","0"
"1998-05-04 11:30:00.0","1","0","0","0","0","13","0","0","0","0","0"
"1998-05-04 11:40:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-04 11:50:00.0","6","0","0","0","0","25","0","0","0","0","0"
"1998-05-04 12:00:00.0","0","0","0","0","0","14","0","0","0","0","0"
"1998-05-04 12:10:00.0","5","0","0","0","13","32","0","0","0","0","0"
"1998-05-04 12:20:00.0","6","0","0","0","0","25","0","0","0","0","0"
"1998-05-04 12:30:00.0","6","0","0","0","122","154","0","0","0","0","0"
"1998-05-04 12:40:00.0","0","0","0","0","0","12","0","0","0","0","0"
"1998-05-04 12:50:00.0","6","0","0","0","18","37","0","0","0","0","0"
"1998-05-04 13:00:00.0","6","0","0","0","0","45","0","11","0","0","0"
"1998-05-04 13:10:00.0","2","319","0","0","0","355","2","16","0","0","0"
"1998-05-04 13:20:00.0","4","179","0","0","0","220","4","15","0","6","0"
"1998-05-04 13:30:00.0","5","26","0","0","0","64","0","16","0","1","0"
"1998-05-04 13:40:00.0","6","361","0","0","0","411","0","17","0","0","0"
"1998-05-04 13:50:00.0","0","54","0","0","0","90","0","15","0","0","0"
"1998-05-04 14:00:00.0","6","0","0","0","0","36","0","15","0","0","0"
"1998-05-04 14:10:00.0","6","0","0","0","0","37","0","16","0","0","0"
"1998-05-04 14:20:00.0","5","0","0","0","0","46","0","15","0","0","0"
"1998-05-04 14:30:00.0","1","0","0","0","0","34","0","12","0","0","0"
"1998-05-04 14:40:00.0","5","0","0","0","0","22","0","0","0","0","0"
"1998-05-04 14:50:00.0","6","0","0","0","0","20","0","0","0","0","0"
"1998-05-04 15:00:00.0","2","0","0","0","0","20","1","0","0","0","0"
"1998-05-04 15:10:00.0","4","0","0","0","0","29","2","0","0","0","0"
"1998-05-04 15:20:00.0","6","0","0","0","0","54","4","15","0","0","0"
"1998-05-04 15:30:00.0","6","0","0","0","0","55","0","17","0","0","0"
"1998-05-04 15:40:00.0","0","0","0","0","0","49","0","15","0","0","0"
"1998-05-04 15:50:00.0","6","0","0","0","0","71","0","16","0","0","0"
"1998-05-04 16:00:00.0","6","0","0","0","0","55","0","15","0","0","0"
"1998-05-04 16:10:00.0","4","0","0","0","0","53","0","15","0","0","0"
"1998-05-04 16:20:00.0","2","0","0","0","0","51","0","17","0","0","0"
"1998-05-04 16:30:00.0","6","0","0","0","130","200","1","15","0","0","0"
"1998-05-04 16:40:00.0","6","0","0","0","0","60","0","17","0","0","0"
"1998-05-04 16:50:00.0","3","0","0","0","0","52","0","15","0","0","0"
"1998-05-04 17:00:00.0","3","0","0","0","0","55","0","16","0","0","0"
"1998-05-04 17:10:00.0","6","0","0","0","0","63","0","16","0","0","0"
"1998-05-04 17:20:00.0","6","0","0","0","0","46","0","16","0","0","0"
"1998-05-04 17:30:00.0","4","0","0","0","0","44","0","16","0","0","0"
"1998-05-04 17:40:00.0","2","0","0","0","0","54","0","16","0","0","0"
"1998-05-04 17:50:00.0","7","0","0","0","0","51","0","16","0","0","0"
"1998-05-04 18:00:00.0","6","0","0","0","0","46","0","15","0","0","0"
"1998-05-04 18:10:00.0","5","0","0","0","0","46","0","16","0","0","0"
"1998-05-04 18:20:00.0","1","0","0","0","0","58","1","18","0","0","0"
"1998-05-04 18:30:00.0","6","0","0","0","0","49","2","17","0","0","0"
"1998-05-04 18:40:00.0","6","0","0","0","0","48","2","17","0","0","0"
"1998-05-04 18:50:00.0","0","0","0","0","0","50","2","17","0","0","0"
"1998-05-04 19:00:00.0","7","0","0","0","0","55","2","16","0","0","0"
"1998-05-04 19:10:00.0","7","0","0","0","0","47","2","16","0","0","0"
"1998-05-04 19:20:00.0","6","0","0","0","0","54","0","16","0","0","0"
"1998-05-04 19:30:00.0","6","0","0","0","0","58","0","12","0","0","0"
"1998-05-04 19:40:00.0","2","0","0","0","0","33","0","1","0","0","0"
"1998-05-04 19:50:00.0","5","0","0","0","9","38","0","0","0","0","0"
"1998-05-04 20:00:00.0","6","0","0","0","0","43","2","0","0","0","0"
"1998-05-04 20:10:00.0","6","0","0","0","0","42","3","0","0","0","0"
"1998-05-04 20:20:00.0","6","0","0","0","0","207","6","5","0","0","170"
"1998-05-04 20:30:00.0","0","0","0","0","0","293","5","16","2","0","237"
"1998-05-04 20:40:00.0","6","0","0","0","0","94","2","17","2","3","18"
"1998-05-04 20:50:00.0","6","0","0","0","0","100","3","15","9","2","25"
"1998-05-04 21:00:00.0","6","0","0","0","0","134","3","16","10","0","63"
"1998-05-04 21:10:00.0","1","0","0","0","0","127","2","16","10","0","43"
"1998-05-04 21:20:00.0","5","0","0","0","0","124","3","15","10","0","50"
"1998-05-04 21:30:00.0","6","0","0","0","0","76","2","15","9","0","0"
"1998-05-04 21:40:00.0","6","0","0","0","0","91","0","16","10","0","0"
"1998-05-04 21:50:00.0","2","0","0","0","0","79","0","16","9","0","0"
"1998-05-04 22:00:00.0","4","0","0","0","0","68","0","15","0","0","0"
"1998-05-04 22:10:00.0","6","0","0","0","0","64","0","16","0","0","0"
"1998-05-04 22:20:00.0","6","0","0","0","0","71","0","15","0","0","0"
"1998-05-04 22:30:00.0","2","0","0","0","0","54","5","16","0","0","0"
"1998-05-04 22:40:00.0","4","0","0","0","0","64","3","15","0","0","0"
"1998-05-04 22:50:00.0","6","0","0","0","0","66","0","16","0","0","0"
"1998-05-04 23:00:00.0","6","0","0","0","0","74","0","16","0","0","0"
"1998-05-04 23:10:00.0","0","0","0","0","0","63","0","0","0","0","0"
"1998-05-04 23:20:00.0","6","0","0","0","0","47","1","0","0","0","0"
"1998-05-04 23:30:00.0","6","0","0","0","0","47","4","0","0","0","0"
"1998-05-04 23:40:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-04 23:50:00.0","0","0","0","0","0","28","1","0","0","0","0"
"1998-05-05 00:00:00.0","6","0","0","0","0","31","0","0","0","0","0"
"1998-05-05 00:10:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-05-05 00:20:00.0","4","0","0","0","0","29","0","0","0","0","0"
"1998-05-05 00:30:00.0","1","0","0","0","0","22","0","0","0","0","0"
"1998-05-05 00:40:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 00:50:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-05 01:00:00.0","1","0","0","0","0","23","0","0","0","0","0"
"1998-05-05 01:10:00.0","5","0","0","0","0","25","0","0","0","0","0"
"1998-05-05 01:20:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 01:30:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-05 01:40:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-05-05 01:50:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 02:00:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 02:10:00.0","2","0","0","0","0","38","0","0","0","0","0"
"1998-05-05 02:20:00.0","3","0","0","0","0","24","0","0","0","0","0"
"1998-05-05 02:30:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 02:40:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 02:50:00.0","0","0","0","0","0","36","0","0","0","0","0"
"1998-05-05 03:00:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 03:10:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-05-05 03:20:00.0","1","0","0","0","0","34","7","0","0","0","0"
"1998-05-05 03:30:00.0","5","0","0","0","0","49","0","0","0","0","0"
"1998-05-05 03:40:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-05 03:50:00.0","4","0","0","0","0","40","0","0","0","0","0"
"1998-05-05 04:00:00.0","0","0","0","0","0","36","0","0","0","0","0"
"1998-05-05 04:10:00.0","5","0","0","0","0","51","0","0","0","0","0"
"1998-05-05 04:20:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-05 04:30:00.0","5","0","0","0","0","35","0","0","0","0","0"
"1998-05-05 04:40:00.0","1","0","0","0","0","30","0","0","0","0","0"
"1998-05-05 04:50:00.0","6","0","0","0","0","44","0","0","0","0","0"
"1998-05-05 05:00:00.0","6","0","0","0","0","42","0","0","0","0","0"
"1998-05-05 05:10:00.0","0","0","0","0","0","29","0","0","0","0","0"
"1998-05-05 05:20:00.0","5","0","0","0","0","33","0","0","0","0","0"
"1998-05-05 05:30:00.0","6","0","0","0","0","32","0","0","0","0","0"
"1998-05-05 05:40:00.0","1","0","0","0","0","33","0","0","0","0","0"
"1998-05-05 05:50:00.0","3","0","0","0","0","25","0","0","0","0","0"
"1998-05-05 06:00:00.0","6","0","0","0","64","94","4","0","0","0","0"
"1998-05-05 06:10:00.0","5","0","0","0","0","37","4","0","0","0","0"
"1998-05-05 06:20:00.0","0","0","0","0","0","31","4","0","0","0","0"
"1998-05-05 06:30:00.0","4","0","0","0","0","27","6","0","0","0","0"
"1998-05-05 06:40:00.0","6","0","0","0","0","27","3","0","0","0","0"
"1998-05-05 06:50:00.0","4","0","0","0","0","33","5","0","0","0","0"
"1998-05-05 07:00:00.0","0","0","0","0","0","30","2","0","0","0","0"
"1998-05-05 07:10:00.0","6","0","0","0","0","140","3","0","0","0","114"
"1998-05-05 07:20:00.0","6","0","0","0","0","182","1","0","0","0","149"
"1998-05-05 07:30:00.0","0","0","0","0","0","47","6","0","0","0","7"
"1998-05-05 07:40:00.0","4","0","0","0","23","71","4","25","0","0","9"
"1998-05-05 07:50:00.0","6","0","0","0","97","180","0","17","0","0","32"
"1998-05-05 08:00:00.0","5","0","0","0","0","51","0","18","0","0","0"
"1998-05-05 08:10:00.0","0","0","0","0","0","68","0","17","0","0","0"
"1998-05-05 08:20:00.0","4","0","0","0","0","115","0","16","0","0","0"
"1998-05-05 08:30:00.0","6","0","0","0","0","53","0","16","0","0","0"
"1998-05-05 08:40:00.0","1","0","0","0","0","51","0","16","0","0","0"
"1998-05-05 08:50:00.0","5","0","0","0","0","61","0","16","0","0","0"
"1998-05-05 09:00:00.0","4","0","0","0","0","49","0","15","0","0","0"
"1998-05-05 09:10:00.0","6","0","0","0","0","50","0","15","0","0","0"
"1998-05-05 09:20:00.0","0","0","0","0","0","51","0","15","0","0","0"
"1998-05-05 09:30:00.0","6","0","0","0","0","63","0","15","0","0","0"
"1998-05-05 09:40:00.0","5","0","0","0","0","52","3","16","0","0","0"
"1998-05-05 09:50:00.0","0","0","0","0","0","43","0","14","0","0","0"
"1998-05-05 10:00:00.0","6","0","0","0","0","43","0","5","0","0","0"
"1998-05-05 10:10:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-05-05 10:20:00.0","3","0","0","0","0","37","0","8","0","0","0"
"1998-05-05 10:30:00.0","1","0","0","0","0","42","0","15","0","0","0"
"1998-05-05 10:40:00.0","6","0","0","0","0","54","0","16","0","0","0"
"1998-05-05 10:50:00.0","6","0","0","0","0","54","3","16","0","0","0"
"1998-05-05 11:00:00.0","0","0","0","0","0","41","1","16","0","0","0"
"1998-05-05 11:10:00.0","6","0","0","0","0","47","0","17","0","0","0"
"1998-05-05 11:20:00.0","6","0","0","0","0","56","0","16","0","0","0"
"1998-05-05 11:30:00.0","5","0","0","0","0","55","0","18","0","0","0"
"1998-05-05 11:40:00.0","0","0","0","0","0","42","0","17","0","0","0"
"1998-05-05 11:50:00.0","6","0","0","0","0","47","0","17","0","0","0"
"1998-05-05 12:00:00.0","7","0","0","0","0","55","0","17","0","0","0"
"1998-05-05 12:10:00.0","2","0","0","0","0","30","0","12","0","0","0"
"1998-05-05 12:20:00.0","4","0","0","0","0","17","0","0","0","0","0"
"1998-05-05 12:30:00.0","7","0","0","0","0","78","0","0","0","0","0"
"1998-05-05 12:40:00.0","6","0","0","0","19","69","0","7","0","0","0"
"1998-05-05 12:50:00.0","4","0","0","0","0","34","0","16","0","0","0"
"1998-05-05 13:00:00.0","2","0","0","0","0","30","0","16","0","0","0"
"1998-05-05 13:10:00.0","6","110","0","0","0","184","2","16","0","0","37"
"1998-05-05 13:20:00.0","7","319","0","0","0","590","1","16","0","0","215"
"1998-05-05 13:30:00.0","6","57","0","0","0","95","0","16","0","0","0"
"1998-05-05 13:40:00.0","2","189","0","0","0","222","1","17","0","0","0"
"1998-05-05 13:50:00.0","4","241","0","0","0","283","0","15","0","0","0"
"1998-05-05 14:00:00.0","7","0","0","0","0","46","0","15","0","0","0"
"1998-05-05 14:10:00.0","6","0","0","0","0","42","0","16","0","2","0"
"1998-05-05 14:20:00.0","7","0","0","0","0","46","0","15","0","6","0"
"1998-05-05 14:30:00.0","0","0","0","0","0","37","0","4","0","6","0"
"1998-05-05 14:40:00.0","6","0","0","0","0","39","1","0","0","6","0"
"1998-05-05 14:50:00.0","6","0","0","0","0","31","0","0","0","6","0"
"1998-05-05 15:00:00.0","7","0","0","0","0","28","0","0","0","2","0"
"1998-05-05 15:10:00.0","6","0","0","0","0","47","0","10","0","0","0"
"1998-05-05 15:20:00.0","0","0","0","0","0","114","0","16","0","0","76"
"1998-05-05 15:30:00.0","6","0","0","0","0","367","0","16","0","0","323"
"1998-05-05 15:40:00.0","7","0","0","0","0","119","1","2","0","0","89"
"1998-05-05 15:50:00.0","6","0","0","0","0","46","0","0","0","0","14"
"1998-05-05 16:00:00.0","7","0","0","0","0","69","0","0","0","0","49"
"1998-05-05 16:10:00.0","0","0","0","0","0","63","0","0","0","0","48"
"1998-05-05 16:20:00.0","6","0","0","0","0","96","0","0","0","0","70"
"1998-05-05 16:30:00.0","7","0","0","0","19","52","0","4","0","0","0"
"1998-05-05 16:40:00.0","6","0","0","0","43","80","0","16","0","0","0"
"1998-05-05 16:50:00.0","6","0","0","0","0","34","0","15","0","0","0"
"1998-05-05 17:00:00.0","2","0","0","0","0","39","0","15","0","0","0"
"1998-05-05 17:10:00.0","5","0","0","0","0","38","1","16","0","0","0"
"1998-05-05 17:20:00.0","6","0","0","0","0","53","0","16","0","0","0"
"1998-05-05 17:30:00.0","7","0","0","0","0","42","0","16","0","0","0"
"1998-05-05 17:40:00.0","6","0","0","0","0","41","0","12","0","0","0"
"1998-05-05 17:50:00.0","4","0","0","0","0","24","0","1","0","0","0"
"1998-05-05 18:00:00.0","3","0","0","0","0","17","0","0","0","0","0"
"1998-05-05 18:10:00.0","6","0","0","0","0","20","0","0","0","0","0"
"1998-05-05 18:20:00.0","6","0","0","0","0","26","3","0","0","0","0"
"1998-05-05 18:30:00.0","7","0","0","0","0","31","0","0","0","0","0"
"1998-05-05 18:40:00.0","5","0","0","0","0","19","0","0","0","0","0"
"1998-05-05 18:50:00.0","1","0","0","0","0","32","0","16","0","0","0"
"1998-05-05 19:00:00.0","7","0","0","0","64","104","0","17","0","0","0"
"1998-05-05 19:10:00.0","6","0","0","0","117","166","0","16","0","0","0"
"1998-05-05 19:20:00.0","6","0","0","0","241","278","0","17","0","0","0"
