"Time","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"1998-01-25 04:40:00.0","2","0","0","3","0","0","0","31","0","0","0"
"1998-01-25 04:50:00.0","0","0","0","4","0","0","0","45","0","0","0"
"1998-01-25 05:00:00.0","15","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 05:10:00.0","19","0","0","3","0","0","0","45","0","0","0"
"1998-01-25 05:20:00.0","8","0","0","4","0","0","0","36","0","0","0"
"1998-01-25 05:30:00.0","0","0","0","6","0","0","0","49","0","0","0"
"1998-01-25 05:40:00.0","9","0","0","3","0","0","0","37","0","0","0"
"1998-01-25 05:50:00.0","20","0","0","3","0","0","0","45","0","0","0"
"1998-01-25 06:00:00.0","12","0","0","3","0","0","0","42","0","0","0"
"1998-01-25 06:10:00.0","0","0","0","4","0","0","0","43","0","0","0"
"1998-01-25 06:20:00.0","4","0","0","3","0","0","0","33","0","0","0"
"1998-01-25 06:30:00.0","20","0","0","3","0","0","0","45","0","0","0"
"1998-01-25 06:40:00.0","17","0","0","3","0","0","0","48","0","0","0"
"1998-01-25 06:50:00.0","0","0","0","4","0","0","0","41","0","0","0"
"1998-01-25 07:00:00.0","0","0","0","3","0","0","0","29","0","0","0"
"1998-01-25 07:10:00.0","19","0","0","3","0","0","0","45","0","0","0"
"1998-01-25 07:20:00.0","18","0","0","4","0","0","0","51","0","0","0"
"1998-01-25 07:30:00.0","3","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 07:40:00.0","0","0","0","4","0","0","0","29","0","0","0"
"1998-01-25 07:50:00.0","14","0","0","4","0","0","0","42","0","0","0"
"1998-01-25 08:00:00.0","19","0","0","4","0","0","0","56","0","0","0"
"1998-01-25 08:10:00.0","8","0","0","4","0","0","0","44","0","0","0"
"1998-01-25 08:20:00.0","0","0","0","3","0","0","0","36","7","0","0"
"1998-01-25 08:30:00.0","9","0","0","5","0","0","0","51","14","0","0"
"1998-01-25 08:40:00.0","19","0","0","3","0","0","0","71","14","0","0"
"1998-01-25 08:50:00.0","12","0","0","3","0","0","0","69","23","0","0"
"1998-01-25 09:00:00.0","0","0","0","4","94","0","0","210","39","2","0"
"1998-01-25 09:10:00.0","4","0","0","3","0","0","0","177","34","17","0"
"1998-01-25 09:20:00.0","20","0","0","4","0","0","0","137","47","17","0"
"1998-01-25 09:30:00.0","16","0","0","3","0","0","0","123","44","18","0"
"1998-01-25 09:40:00.0","0","0","0","3","0","0","0","100","45","17","0"
"1998-01-25 09:50:00.0","0","0","0","4","0","0","0","93","44","17","0"
"1998-01-25 10:00:00.0","19","0","0","3","0","0","0","125","41","16","0"
"1998-01-25 10:10:00.0","19","0","0","9","0","0","0","115","42","17","0"
"1998-01-25 10:20:00.0","2","0","0","3","0","0","0","89","38","18","0"
"1998-01-25 10:30:00.0","0","0","0","3","0","0","0","74","26","17","0"
"1998-01-25 10:40:00.0","15","0","0","7","0","0","0","99","30","3","0"
"1998-01-25 10:50:00.0","19","0","0","3","0","0","0","79","34","0","0"
"1998-01-25 11:00:00.0","7","0","0","4","0","0","0","50","18","0","0"
"1998-01-25 11:10:00.0","0","0","0","3","0","0","0","59","16","0","0"
"1998-01-25 11:20:00.0","9","0","0","5","0","0","0","57","13","0","0"
"1998-01-25 11:30:00.0","19","0","0","5","0","0","0","63","18","0","0"
"1998-01-25 11:40:00.0","12","0","0","4","0","0","0","74","19","0","0"
"1998-01-25 11:50:00.0","0","0","0","3","0","0","0","48","19","0","0"
"1998-01-25 12:00:00.0","3","0","0","3","0","0","0","30","0","0","0"
"1998-01-25 12:10:00.0","20","0","0","4","0","0","0","44","0","0","0"
"1998-01-25 12:20:00.0","15","0","0","3","0","0","0","48","0","0","0"
"1998-01-25 12:30:00.0","0","0","0","6","0","0","0","41","0","0","0"
"1998-01-25 12:40:00.0","0","0","0","5","0","0","0","28","0","0","0"
"1998-01-25 12:50:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-01-25 13:00:00.0","19","0","0","3","0","0","0","45","0","0","0"
"1998-01-25 13:10:00.0","0","0","0","4","0","0","0","42","0","0","0"
"1998-01-25 13:20:00.0","0","0","0","3","0","0","0","26","0","0","0"
"1998-01-25 13:30:00.0","15","0","0","4","0","0","0","41","0","0","0"
"1998-01-25 13:40:00.0","19","0","0","3","0","0","0","42","0","0","0"
"1998-01-25 13:50:00.0","4","0","0","4","0","0","0","47","0","0","0"
"1998-01-25 14:00:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-01-25 14:10:00.0","12","0","0","4","0","0","0","37","0","0","0"
"1998-01-25 14:20:00.0","19","0","0","4","0","0","0","43","0","0","0"
"1998-01-25 14:30:00.0","7","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 14:40:00.0","0","0","0","4","0","0","0","35","0","0","0"
"1998-01-25 14:50:00.0","8","0","0","3","0","0","0","35","0","0","0"
"1998-01-25 15:00:00.0","20","0","0","5","0","0","0","45","0","0","0"
"1998-01-25 15:10:00.0","11","0","0","5","0","0","0","43","0","0","0"
"1998-01-25 15:20:00.0","0","0","0","4","0","0","0","42","0","0","0"
"1998-01-25 15:30:00.0","4","0","0","3","0","0","0","30","0","0","0"
"1998-01-25 15:40:00.0","20","0","0","4","0","0","0","44","0","0","0"
"1998-01-25 15:50:00.0","15","0","0","3","0","0","0","41","0","0","0"
"1998-01-25 16:00:00.0","0","0","0","4","0","0","0","45","0","0","0"
"1998-01-25 16:10:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-01-25 16:20:00.0","20","0","0","4","0","0","0","44","0","0","0"
"1998-01-25 16:30:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 16:40:00.0","0","0","0","4","0","0","0","46","0","0","0"
"1998-01-25 16:50:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-01-25 17:00:00.0","16","0","0","4","0","0","0","41","0","0","0"
"1998-01-25 17:10:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 17:20:00.0","3","0","0","4","0","0","0","45","0","0","0"
"1998-01-25 17:30:00.0","0","0","0","3","0","0","0","30","0","0","0"
"1998-01-25 17:40:00.0","12","0","0","4","0","0","0","38","0","0","0"
"1998-01-25 17:50:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 18:00:00.0","7","0","0","4","0","0","0","43","0","0","0"
"1998-01-25 18:10:00.0","0","0","0","3","0","0","0","33","0","0","0"
"1998-01-25 18:20:00.0","8","0","0","3","0","0","0","33","0","0","0"
"1998-01-25 18:30:00.0","19","0","0","4","0","0","0","43","0","0","0"
"1998-01-25 18:40:00.0","10","0","0","3","0","0","0","43","0","0","0"
"1998-01-25 18:50:00.0","0","0","0","4","0","0","0","56","20","0","0"
"1998-01-25 19:00:00.0","4","0","0","3","0","0","0","95","57","7","0"
"1998-01-25 19:10:00.0","20","0","0","4","0","0","0","121","59","18","0"
"1998-01-25 19:20:00.0","14","0","0","3","39","0","0","159","45","19","0"
"1998-01-25 19:30:00.0","0","0","0","4","87","0","8","161","17","18","0"
"1998-01-25 19:40:00.0","0","0","0","4","0","0","11","70","14","18","0"
"1998-01-25 19:50:00.0","20","0","0","6","0","0","10","86","8","19","0"
"1998-01-25 20:00:00.0","18","0","0","5","35","0","10","135","11","18","0"
"1998-01-25 20:10:00.0","0","0","0","3","0","0","10","59","4","18","0"
"1998-01-25 20:20:00.0","0","0","0","6","0","0","11","85","28","18","0"
"1998-01-25 20:30:00.0","17","0","0","7","0","0","10","90","15","18","0"
"1998-01-25 20:40:00.0","19","0","0","3","0","0","10","99","12","18","0"
"1998-01-25 20:50:00.0","3","0","0","4","0","0","10","74","7","18","0"
"1998-01-25 21:00:00.0","0","0","0","3","0","0","10","60","1","17","0"
"1998-01-25 21:10:00.0","12","0","0","4","14","0","11","88","3","17","0"
"1998-01-25 21:20:00.0","20","0","0","3","0","0","10","83","0","18","0"
"1998-01-25 21:30:00.0","7","0","0","4","0","0","10","84","8","17","0"
"1998-01-25 21:40:00.0","0","0","0","3","0","0","10","62","3","17","0"
"1998-01-25 21:50:00.0","8","0","0","5","0","0","11","67","0","17","0"
"1998-01-25 22:00:00.0","20","0","0","4","0","0","10","77","0","18","0"
"1998-01-25 22:10:00.0","11","0","0","4","0","0","10","88","0","17","0"
"1998-01-25 22:20:00.0","0","0","0","4","0","0","11","58","0","17","0"
"1998-01-25 22:30:00.0","3","0","0","3","0","0","10","64","0","17","0"
"1998-01-25 22:40:00.0","21","0","0","4","0","0","10","76","0","17","0"
"1998-01-25 22:50:00.0","15","0","0","4","0","0","10","89","0","17","0"
"1998-01-25 23:00:00.0","0","0","0","3","0","0","11","58","0","15","0"
"1998-01-25 23:10:00.0","0","0","0","4","0","0","10","56","0","17","0"
"1998-01-25 23:20:00.0","20","0","0","3","0","0","11","74","0","17","0"
"1998-01-25 23:30:00.0","19","0","0","3","0","0","10","86","0","17","0"
"1998-01-25 23:40:00.0","0","0","0","3","0","0","10","62","0","18","0"
"1998-01-25 23:50:00.0","0","0","0","4","0","0","11","57","0","17","0"
"1998-01-26 00:00:00.0","15","0","0","4","0","0","10","70","0","17","0"
"1998-01-26 00:10:00.0","20","0","0","3","0","0","11","83","0","18","0"
"1998-01-26 00:20:00.0","4","0","0","3","0","0","10","70","0","18","0"
"1998-01-26 00:30:00.0","0","0","0","3","0","0","0","33","5","0","0"
"1998-01-26 00:40:00.0","11","0","0","4","0","0","0","39","0","0","0"
"1998-01-26 00:50:00.0","20","0","0","4","0","0","0","52","0","0","0"
"1998-01-26 01:00:00.0","8","0","0","3","0","0","0","48","0","0","0"
"1998-01-26 01:10:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 01:20:00.0","7","0","0","4","0","0","0","35","0","0","0"
"1998-01-26 01:30:00.0","20","0","0","3","0","0","0","49","0","0","0"
"1998-01-26 01:40:00.0","12","0","0","4","0","0","0","54","0","0","0"
"1998-01-26 01:50:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-01-26 02:00:00.0","2","0","0","4","0","0","0","31","0","0","0"
"1998-01-26 02:10:00.0","20","0","0","4","0","0","0","45","0","0","0"
"1998-01-26 02:20:00.0","15","0","0","3","0","0","0","58","0","0","0"
"1998-01-26 02:30:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 02:40:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 02:50:00.0","19","0","0","3","0","0","0","45","0","0","0"
"1998-01-26 03:00:00.0","19","0","0","4","0","0","0","62","0","0","0"
"1998-01-26 03:10:00.0","0","0","0","2","0","0","0","27","0","0","0"
"1998-01-26 03:20:00.0","0","0","0","2","0","0","0","27","0","0","0"
"1998-01-26 03:30:00.0","14","0","0","3","0","0","0","41","0","0","0"
"1998-01-26 03:40:00.0","19","0","0","4","0","0","0","62","0","0","0"
"1998-01-26 03:50:00.0","4","0","0","4","0","0","0","31","0","0","0"
"1998-01-26 04:00:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-01-26 04:10:00.0","11","0","0","4","0","0","0","40","0","0","0"
"1998-01-26 04:20:00.0","19","0","0","4","0","0","0","61","0","0","0"
"1998-01-26 04:30:00.0","7","0","0","3","0","0","0","34","0","0","0"
"1998-01-26 04:40:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 04:50:00.0","8","0","0","4","0","0","0","37","0","0","0"
"1998-01-26 05:00:00.0","19","0","0","3","0","0","0","61","0","0","0"
"1998-01-26 05:10:00.0","10","0","0","2","0","0","0","35","0","0","0"
"1998-01-26 05:20:00.0","0","0","0","2","0","0","0","26","0","0","0"
"1998-01-26 05:30:00.0","5","0","0","4","0","0","0","37","0","0","0"
"1998-01-26 05:40:00.0","20","0","0","3","0","0","0","60","0","0","0"
"1998-01-26 05:50:00.0","13","0","0","4","0","0","0","40","0","0","0"
"1998-01-26 06:00:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 06:10:00.0","0","0","0","3","0","0","0","36","0","0","0"
"1998-01-26 06:20:00.0","21","0","0","4","0","0","0","58","0","0","0"
"1998-01-26 06:30:00.0","16","0","0","4","0","0","0","42","0","0","0"
"1998-01-26 06:40:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-01-26 06:50:00.0","0","0","0","1","0","0","0","36","0","0","0"
"1998-01-26 07:00:00.0","18","0","0","3","0","0","0","52","0","0","0"
"1998-01-26 07:10:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-01-26 07:20:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 07:30:00.0","0","0","0","3","46","0","0","109","23","0","0"
"1998-01-26 07:40:00.0","15","0","0","4","67","0","0","136","20","0","0"
"1998-01-26 07:50:00.0","19","0","0","4","0","0","0","84","39","0","0"
"1998-01-26 08:00:00.0","4","0","0","3","0","0","0","139","50","0","46"
"1998-01-26 08:10:00.0","0","0","0","4","0","0","0","420","28","0","342"
"1998-01-26 08:20:00.0","10","0","0","2","0","0","0","390","0","0","343"
"1998-01-26 08:30:00.0","19","0","0","2","0","0","0","396","0","0","342"
"1998-01-26 08:40:00.0","6","0","0","4","0","0","0","365","0","0","303"
"1998-01-26 08:50:00.0","0","0","0","3","0","0","0","48","0","0","21"
"1998-01-26 09:00:00.0","8","0","0","4","0","0","0","55","0","0","21"
"1998-01-26 09:10:00.0","19","0","0","4","0","0","0","81","0","0","20"
"1998-01-26 09:20:00.0","9","0","0","3","0","0","0","81","0","0","45"
"1998-01-26 09:30:00.0","0","0","0","4","0","0","0","58","0","0","32"
"1998-01-26 09:40:00.0","5","0","0","4","0","0","0","84","0","0","41"
"1998-01-26 09:50:00.0","20","0","0","0","0","0","0","51","0","0","0"
"1998-01-26 10:00:00.0","11","0","0","4","0","0","0","37","0","0","0"
"1998-01-26 10:10:00.0","0","0","0","4","0","0","0","29","0","0","0"
"1998-01-26 10:20:00.0","3","0","0","3","0","0","0","46","0","0","0"
"1998-01-26 10:30:00.0","19","0","0","4","0","0","0","48","0","0","0"
"1998-01-26 10:40:00.0","15","0","0","4","0","0","0","41","0","0","0"
"1998-01-26 10:50:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 11:00:00.0","0","0","0","2","0","0","0","44","0","0","0"
"1998-01-26 11:10:00.0","19","0","0","1","0","0","0","43","0","0","0"
"1998-01-26 11:20:00.0","18","0","0","4","0","0","0","43","0","0","0"
"1998-01-26 11:30:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-26 11:40:00.0","0","0","0","4","0","0","0","45","0","0","0"
"1998-01-26 11:50:00.0","17","0","0","3","0","0","0","46","3","0","0"
"1998-01-26 12:00:00.0","19","0","0","4","0","0","0","46","0","0","0"
"1998-01-26 12:10:00.0","3","0","0","4","0","0","0","36","0","0","0"
"1998-01-26 12:20:00.0","0","0","0","4","0","0","0","44","1","0","0"
"1998-01-26 12:30:00.0","13","0","0","4","0","0","0","41","0","0","0"
"1998-01-26 12:40:00.0","19","0","0","4","0","0","0","46","2","0","0"
"1998-01-26 12:50:00.0","8","0","277","4","0","0","0","336","0","15","0"
"1998-01-26 13:00:00.0","0","0","220","5","0","0","0","287","0","18","0"
"1998-01-26 13:10:00.0","9","0","340","5","0","0","0","402","0","18","0"
"1998-01-26 13:20:00.0","19","0","156","4","0","0","0","224","0","18","0"
"1998-01-26 13:30:00.0","12","0","82","4","0","0","0","120","0","0","0"
"1998-01-26 13:40:00.0","0","0","337","4","0","0","0","386","0","0","0"
"1998-01-26 13:50:00.0","4","0","336","3","0","0","0","375","0","0","0"
"1998-01-26 14:00:00.0","19","0","96","3","0","0","0","159","0","15","0"
"1998-01-26 14:10:00.0","17","0","0","3","0","0","0","59","0","17","0"
"1998-01-26 14:20:00.0","0","0","0","3","0","0","0","46","0","15","0"
"1998-01-26 14:30:00.0","0","0","0","4","0","0","0","55","0","17","0"
"1998-01-26 14:40:00.0","18","0","0","3","0","0","0","63","0","18","0"
"1998-01-26 14:50:00.0","19","0","0","4","0","0","0","61","0","16","0"
"1998-01-26 15:00:00.0","2","0","0","4","0","0","0","47","0","17","0"
"1998-01-26 15:10:00.0","0","0","0","4","0","0","0","50","0","18","0"
"1998-01-26 15:20:00.0","14","0","0","4","0","0","0","70","0","16","0"
"1998-01-26 15:30:00.0","19","75","0","4","0","0","0","138","0","18","0"
"1998-01-26 15:40:00.0","6","327","0","3","0","0","0","389","0","18","0"
"1998-01-26 15:50:00.0","0","328","0","4","0","0","0","384","0","18","0"
"1998-01-26 16:00:00.0","9","326","0","4","0","0","0","392","0","19","0"
"1998-01-26 16:10:00.0","19","325","0","4","0","0","0","415","0","19","0"
"1998-01-26 16:20:00.0","10","328","0","4","0","0","0","393","0","18","0"
"1998-01-26 16:30:00.0","0","334","0","2","0","0","0","390","0","19","0"
"1998-01-26 16:40:00.0","5","333","0","2","0","0","0","396","3","19","0"
"1998-01-26 16:50:00.0","20","332","0","4","0","0","0","433","12","18","0"
"1998-01-26 17:00:00.0","13","127","0","4","0","0","0","217","13","19","0"
"1998-01-26 17:10:00.0","0","0","0","3","0","0","0","53","6","17","0"
"1998-01-26 17:20:00.0","2","0","0","4","0","0","0","68","0","18","0"
"1998-01-26 17:30:00.0","20","0","0","4","0","0","2","73","6","18","0"
"1998-01-26 17:40:00.0","18","0","0","4","0","0","10","82","13","16","0"
"1998-01-26 17:50:00.0","0","0","0","4","0","0","10","70","13","18","0"
"1998-01-26 18:00:00.0","0","0","0","4","0","0","10","84","14","18","0"
"1998-01-26 18:10:00.0","17","0","0","4","0","0","10","99","21","18","0"
"1998-01-26 18:20:00.0","19","0","0","3","0","0","10","115","45","18","0"
"1998-01-26 18:30:00.0","2","0","0","1","0","0","11","80","23","18","0"
"1998-01-26 18:40:00.0","0","0","0","6","0","0","6","112","45","18","0"
"1998-01-26 18:50:00.0","14","0","0","5","0","0","0","97","31","19","0"
"1998-01-26 19:00:00.0","19","0","0","4","0","0","0","84","22","17","0"
"1998-01-26 19:10:00.0","7","0","0","4","0","0","0","74","21","18","0"
"1998-01-26 19:20:00.0","0","0","0","4","0","0","0","78","22","18","0"
"1998-01-26 19:30:00.0","9","0","0","4","0","0","0","89","27","17","0"
"1998-01-26 19:40:00.0","19","0","0","4","0","0","0","83","22","16","0"
"1998-01-26 19:50:00.0","12","0","0","4","0","0","6","166","29","18","0"
"1998-01-26 20:00:00.0","0","0","0","3","0","0","10","167","13","18","0"
"1998-01-26 20:10:00.0","4","0","0","3","0","0","10","79","0","18","0"
"1998-01-26 20:20:00.0","20","0","0","2","0","4","10","80","3","17","0"
"1998-01-26 20:30:00.0","16","0","0","4","0","10","11","80","0","18","0"
"1998-01-26 20:40:00.0","0","0","0","3","0","3","10","73","3","18","0"
"1998-01-26 20:50:00.0","0","0","0","4","0","0","10","65","0","18","0"
"1998-01-26 21:00:00.0","20","0","0","4","0","0","11","73","0","16","0"
"1998-01-26 21:10:00.0","19","0","0","4","0","0","10","72","0","17","0"
"1998-01-26 21:20:00.0","2","0","0","4","0","0","10","68","0","17","0"
"1998-01-26 21:30:00.0","0","0","0","4","0","0","11","65","0","18","0"
"1998-01-26 21:40:00.0","15","0","0","4","0","0","10","71","0","17","0"
"1998-01-26 21:50:00.0","19","0","0","4","0","0","11","73","0","18","0"
"1998-01-26 22:00:00.0","6","0","0","1","0","0","10","72","0","17","0"
"1998-01-26 22:10:00.0","0","0","0","3","0","0","10","60","0","18","0"
"1998-01-26 22:20:00.0","11","0","0","4","0","0","11","66","0","16","0"
"1998-01-26 22:30:00.0","19","0","0","4","0","0","10","73","0","18","0"
"1998-01-26 22:40:00.0","11","0","0","4","0","0","10","79","0","18","0"
"1998-01-26 22:50:00.0","0","0","0","4","0","0","11","63","0","18","0"
"1998-01-26 23:00:00.0","5","0","0","4","0","0","10","63","0","18","0"
"1998-01-26 23:10:00.0","20","0","0","4","0","0","10","74","0","18","0"
"1998-01-26 23:20:00.0","16","0","0","2","0","0","7","74","3","12","0"
"1998-01-26 23:30:00.0","0","0","0","2","0","0","0","32","0","0","0"
"1998-01-26 23:40:00.0","0","0","0","4","0","0","0","30","0","0","0"
"1998-01-26 23:50:00.0","20","0","0","4","0","0","0","46","0","0","0"
"1998-01-27 00:00:00.0","20","0","0","4","0","0","0","59","0","0","0"
"1998-01-27 00:10:00.0","1","0","0","4","0","0","0","35","0","0","0"
"1998-01-27 00:20:00.0","0","0","0","4","0","0","0","29","0","0","0"
"1998-01-27 00:30:00.0","16","0","0","4","0","0","0","43","0","0","0"
"1998-01-27 00:40:00.0","19","0","0","0","0","0","0","57","0","0","0"
"1998-01-27 00:50:00.0","5","0","0","4","0","0","0","36","0","0","0"
"1998-01-27 01:00:00.0","8","0","0","3","0","0","0","33","0","0","0"
"1998-01-27 01:10:00.0","8","0","0","3","0","0","0","34","0","0","0"
"1998-01-27 01:20:00.0","8","0","0","3","0","0","0","50","0","0","0"
"1998-01-27 01:30:00.0","8","0","0","3","0","0","0","50","0","0","0"
"1998-01-27 01:40:00.0","8","0","0","7","0","0","0","28","0","0","0"
"1998-01-27 01:50:00.0","6","0","0","1","0","0","0","31","0","0","0"
"1998-01-27 02:00:00.0","20","0","0","4","0","0","0","63","0","0","0"
"1998-01-27 02:10:00.0","14","0","0","4","0","0","0","40","0","0","0"
"1998-01-27 02:20:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-01-27 02:30:00.0","1","0","0","4","0","0","0","33","0","0","0"
"1998-01-27 02:40:00.0","20","0","0","4","0","0","0","61","0","0","0"
"1998-01-27 02:50:00.0","19","0","0","0","0","0","0","41","0","0","0"
