"Time","Clothes drier (without condenser) ()","Dish washer (12 place setting)","Microwave oven ()","Site consumption ()","Total site light consumption ()","Washing machine ()","Water heater ()"
"1999-02-20 10:10:00.0","232","0","0","276","0","0","0"
"1999-02-20 10:20:00.0","186","0","0","236","3","9","0"
"1999-02-20 10:30:00.0","205","0","0","306","1","49","0"
"1999-02-20 10:40:00.0","203","0","0","265","5","0","0"
"1999-02-20 10:50:00.0","202","0","12","431","5","169","0"
"1999-02-20 11:00:00.0","212","0","0","428","0","173","0"
"1999-02-20 11:10:00.0","235","0","0","265","0","6","0"
"1999-02-20 11:20:00.0","204","0","0","235","0","8","0"
"1999-02-20 11:30:00.0","206","0","0","234","0","5","0"
"1999-02-20 11:40:00.0","204","0","0","233","5","0","0"
"1999-02-20 11:50:00.0","203","0","0","237","10","0","0"
"1999-02-20 12:00:00.0","218","0","0","253","10","0","0"
"1999-02-20 12:10:00.0","237","0","0","269","9","0","0"
"1999-02-20 12:20:00.0","203","0","0","246","11","0","0"
"1999-02-20 12:30:00.0","209","0","0","259","11","0","0"
"1999-02-20 12:40:00.0","208","0","0","249","10","0","0"
"1999-02-20 12:50:00.0","208","0","0","317","1","59","0"
"1999-02-20 13:00:00.0","223","0","0","271","0","0","0"
"1999-02-20 13:10:00.0","236","0","0","546","1","261","0"
"1999-02-20 13:20:00.0","208","0","0","608","10","344","0"
"1999-02-20 13:30:00.0","210","0","0","278","11","15","0"
"1999-02-20 13:40:00.0","153","0","0","264","7","48","0"
"1999-02-20 13:50:00.0","0","0","0","137","0","11","0"
"1999-02-20 14:00:00.0","0","0","0","79","0","19","0"
"1999-02-20 14:10:00.0","0","0","6","75","0","47","0"
"1999-02-20 14:20:00.0","0","0","0","69","0","48","0"
"1999-02-20 14:30:00.0","0","0","0","23","0","0","0"
"1999-02-20 14:40:00.0","0","0","0","24","0","0","0"
"1999-02-20 14:50:00.0","0","0","0","35","0","0","0"
"1999-02-20 15:00:00.0","109","0","0","252","0","106","0"
"1999-02-20 15:10:00.0","207","0","5","564","0","322","0"
"1999-02-20 15:20:00.0","210","0","0","255","0","21","0"
"1999-02-20 15:30:00.0","224","0","0","299","0","50","0"
"1999-02-20 15:40:00.0","242","0","0","275","0","12","0"
"1999-02-20 15:50:00.0","211","0","0","262","0","29","0"
"1999-02-20 16:00:00.0","210","0","0","281","0","46","0"
"1999-02-20 16:10:00.0","211","0","0","290","0","35","0"
"1999-02-20 16:20:00.0","212","0","0","268","0","0","0"
"1999-02-20 16:30:00.0","224","0","0","277","0","0","0"
"1999-02-20 16:40:00.0","230","0","11","284","0","5","0"
"1999-02-20 16:50:00.0","135","0","6","415","0","233","0"
"1999-02-20 17:00:00.0","212","0","16","307","0","37","0"
"1999-02-20 17:10:00.0","214","0","0","290","0","38","0"
"1999-02-20 17:20:00.0","256","0","0","292","0","10","0"
"1999-02-20 17:30:00.0","211","0","0","276","16","20","0"
"1999-02-20 17:40:00.0","211","0","0","305","20","38","0"
"1999-02-20 17:50:00.0","210","0","0","334","41","58","0"
"1999-02-20 18:00:00.0","210","0","6","301","49","0","0"
"1999-02-20 18:10:00.0","214","0","0","267","22","0","0"
"1999-02-20 18:20:00.0","249","0","0","298","25","0","0"
"1999-02-20 18:30:00.0","207","0","0","267","29","0","0"
"1999-02-20 18:40:00.0","169","0","0","245","35","0","0"
"1999-02-20 18:50:00.0","25","0","0","128","58","0","0"
"1999-02-20 19:00:00.0","0","0","0","106","51","0","0"
"1999-02-20 19:10:00.0","0","0","0","92","40","0","0"
"1999-02-20 19:20:00.0","0","0","0","93","36","0","0"
"1999-02-20 19:30:00.0","0","0","0","73","21","0","0"
"1999-02-20 19:40:00.0","0","0","0","60","20","0","0"
"1999-02-20 19:50:00.0","0","0","0","69","23","0","0"
"1999-02-20 20:00:00.0","0","0","0","87","36","0","0"
"1999-02-20 20:10:00.0","0","0","0","75","24","0","0"
"1999-02-20 20:20:00.0","0","0","0","97","22","0","0"
"1999-02-20 20:30:00.0","0","0","0","95","21","0","0"
"1999-02-20 20:40:00.0","0","0","0","61","15","0","0"
"1999-02-20 20:50:00.0","0","0","0","34","0","0","0"
"1999-02-20 21:00:00.0","0","0","0","33","0","0","0"
"1999-02-20 21:10:00.0","0","0","0","33","0","0","0"
"1999-02-20 21:20:00.0","0","0","0","33","0","0","0"
"1999-02-20 21:30:00.0","0","0","0","33","0","0","0"
"1999-02-20 21:40:00.0","0","0","0","40","0","0","0"
"1999-02-20 21:50:00.0","0","0","6","61","7","0","0"
"1999-02-20 22:00:00.0","0","0","0","78","0","0","41"
"1999-02-20 22:10:00.0","0","0","0","518","23","0","461"
"1999-02-20 22:20:00.0","0","0","0","541","47","0","462"
"1999-02-20 22:30:00.0","0","0","0","542","46","0","464"
"1999-02-20 22:40:00.0","0","0","0","553","43","0","463"
"1999-02-20 22:50:00.0","0","0","0","512","0","0","462"
"1999-02-20 23:00:00.0","0","0","0","506","0","0","459"
"1999-02-20 23:10:00.0","0","0","0","516","0","0","465"
"1999-02-20 23:20:00.0","0","0","0","526","0","0","465"
"1999-02-20 23:30:00.0","0","0","0","515","0","0","464"
"1999-02-20 23:40:00.0","0","0","0","456","0","0","411"
"1999-02-20 23:50:00.0","0","0","0","168","0","0","124"
"1999-02-21 00:00:00.0","0","0","0","208","0","0","179"
"1999-02-21 00:10:00.0","0","0","0","150","0","0","120"
"1999-02-21 00:20:00.0","0","0","0","101","0","0","71"
"1999-02-21 00:30:00.0","0","0","0","74","0","0","43"
"1999-02-21 00:40:00.0","0","0","0","102","0","0","68"
"1999-02-21 00:50:00.0","0","0","0","99","0","0","54"
"1999-02-21 01:00:00.0","0","0","0","38","0","0","0"
"1999-02-21 01:10:00.0","0","0","0","68","0","0","38"
"1999-02-21 01:20:00.0","0","0","0","188","0","0","157"
"1999-02-21 01:30:00.0","0","0","0","30","0","0","0"
"1999-02-21 01:40:00.0","0","0","0","31","0","0","0"
"1999-02-21 01:50:00.0","0","0","0","30","0","0","0"
"1999-02-21 02:00:00.0","0","0","0","35","0","0","0"
"1999-02-21 02:10:00.0","0","0","0","50","0","0","0"
"1999-02-21 02:20:00.0","0","0","0","56","0","0","0"
"1999-02-21 02:30:00.0","0","0","0","63","0","0","0"
"1999-02-21 02:40:00.0","0","0","0","49","0","0","0"
"1999-02-21 02:50:00.0","0","0","0","46","0","0","0"
"1999-02-21 03:00:00.0","0","0","0","46","0","0","0"
"1999-02-21 03:10:00.0","0","0","0","78","0","0","37"
"1999-02-21 03:20:00.0","0","0","0","115","0","0","84"
"1999-02-21 03:30:00.0","0","0","0","30","0","0","0"
"1999-02-21 03:40:00.0","0","0","0","31","0","0","0"
"1999-02-21 03:50:00.0","0","0","0","40","0","0","0"
"1999-02-21 04:00:00.0","0","0","0","44","0","0","0"
"1999-02-21 04:10:00.0","0","0","0","32","0","0","0"
"1999-02-21 04:20:00.0","0","0","0","31","0","0","0"
"1999-02-21 04:30:00.0","0","0","0","30","0","0","0"
"1999-02-21 04:40:00.0","0","0","0","68","0","0","38"
"1999-02-21 04:50:00.0","0","0","0","64","0","0","33"
"1999-02-21 05:00:00.0","0","0","0","31","0","0","0"
"1999-02-21 05:10:00.0","0","0","0","78","0","0","48"
"1999-02-21 05:20:00.0","0","0","0","38","0","0","0"
"1999-02-21 05:30:00.0","0","0","0","59","0","0","0"
"1999-02-21 05:40:00.0","0","0","0","63","0","0","0"
"1999-02-21 05:50:00.0","0","0","0","49","0","0","0"
"1999-02-21 06:00:00.0","0","0","5","108","19","0","37"
"1999-02-21 06:10:00.0","0","0","0","67","21","0","0"
"1999-02-21 06:20:00.0","0","0","0","60","14","0","0"
"1999-02-21 06:30:00.0","0","0","0","40","0","0","0"
"1999-02-21 06:40:00.0","0","0","0","30","0","0","0"
"1999-02-21 06:50:00.0","0","0","0","30","0","0","0"
"1999-02-21 07:00:00.0","0","0","0","43","0","0","0"
"1999-02-21 07:10:00.0","0","0","0","42","0","0","0"
"1999-02-21 07:20:00.0","0","0","0","30","0","0","0"
"1999-02-21 07:30:00.0","0","0","0","30","0","0","0"
"1999-02-21 07:40:00.0","0","0","0","30","0","0","0"
"1999-02-21 07:50:00.0","0","0","0","30","0","0","0"
"1999-02-21 08:00:00.0","0","0","0","31","0","0","0"
"1999-02-21 08:10:00.0","0","0","0","29","0","0","0"
"1999-02-21 08:20:00.0","0","0","0","31","0","0","0"
"1999-02-21 08:30:00.0","0","0","0","31","0","0","0"
"1999-02-21 08:40:00.0","0","0","0","52","0","0","0"
"1999-02-21 08:50:00.0","0","0","0","61","0","0","0"
"1999-02-21 09:00:00.0","0","0","0","48","0","0","0"
"1999-02-21 09:10:00.0","0","0","0","47","0","0","0"
"1999-02-21 09:20:00.0","0","0","0","64","0","0","0"
"1999-02-21 09:30:00.0","0","0","23","83","0","0","0"
"1999-02-21 09:40:00.0","0","0","0","38","0","0","0"
"1999-02-21 09:50:00.0","0","0","0","30","0","0","0"
"1999-02-21 10:00:00.0","0","0","0","37","0","0","0"
"1999-02-21 10:10:00.0","0","0","0","37","0","0","0"
"1999-02-21 10:20:00.0","0","0","0","26","0","0","0"
"1999-02-21 10:30:00.0","0","0","0","26","0","0","0"
"1999-02-21 10:40:00.0","0","0","0","43","0","0","0"
"1999-02-21 10:50:00.0","0","0","0","51","0","0","0"
"1999-02-21 11:00:00.0","0","0","0","48","1","0","0"
"1999-02-21 11:10:00.0","0","0","0","52","0","0","0"
"1999-02-21 11:20:00.0","0","0","0","49","0","0","0"
"1999-02-21 11:30:00.0","0","0","0","53","0","0","0"
"1999-02-21 11:40:00.0","0","0","0","311","0","240","0"
"1999-02-21 11:50:00.0","0","0","0","108","0","32","0"
"1999-02-21 12:00:00.0","0","0","0","111","0","51","0"
"1999-02-21 12:10:00.0","0","0","0","53","0","9","0"
"1999-02-21 12:20:00.0","0","0","0","62","0","19","0"
"1999-02-21 12:30:00.0","0","2","0","88","0","46","0"
"1999-02-21 12:40:00.0","0","91","0","188","0","47","0"
"1999-02-21 12:50:00.0","0","356","0","408","0","0","0"
"1999-02-21 13:00:00.0","0","359","0","396","0","0","0"
"1999-02-21 13:10:00.0","0","174","0","205","0","0","0"
"1999-02-21 13:20:00.0","24","29","0","76","0","0","0"
"1999-02-21 13:30:00.0","205","176","0","410","0","0","0"
"1999-02-21 13:40:00.0","204","357","6","607","0","0","0"
"1999-02-21 13:50:00.0","246","222","0","506","0","0","0"
"1999-02-21 14:00:00.0","210","0","0","240","0","0","0"
"1999-02-21 14:10:00.0","209","0","0","250","0","0","0"
"1999-02-21 14:20:00.0","208","0","0","242","0","0","0"
"1999-02-21 14:30:00.0","210","0","0","237","0","0","0"
"1999-02-21 14:40:00.0","211","0","0","245","0","0","0"
"1999-02-21 14:50:00.0","255","0","6","310","0","0","0"
"1999-02-21 15:00:00.0","212","0","1","259","0","0","0"
"1999-02-21 15:10:00.0","210","0","0","254","0","0","0"
"1999-02-21 15:20:00.0","116","0","0","162","0","0","0"
"1999-02-21 15:30:00.0","15","0","0","85","0","0","0"
"1999-02-21 15:40:00.0","0","0","0","57","0","0","0"
"1999-02-21 15:50:00.0","0","0","0","29","0","0","0"
"1999-02-21 16:00:00.0","0","0","0","26","0","0","0"
"1999-02-21 16:10:00.0","0","0","0","26","0","0","0"
"1999-02-21 16:20:00.0","0","0","0","26","0","0","0"
"1999-02-21 16:30:00.0","0","0","0","29","0","0","0"
"1999-02-21 16:40:00.0","36","0","0","66","0","0","0"
"1999-02-21 16:50:00.0","243","0","0","287","0","0","0"
"1999-02-21 17:00:00.0","220","0","0","267","0","0","0"
"1999-02-21 17:10:00.0","211","0","2","249","0","0","0"
"1999-02-21 17:20:00.0","39","0","19","428","0","338","0"
"1999-02-21 17:30:00.0","0","0","0","384","0","353","0"
"1999-02-21 17:40:00.0","0","0","0","406","13","353","0"
"1999-02-21 17:50:00.0","0","0","0","189","29","113","0"
"1999-02-21 18:00:00.0","0","0","4","118","34","38","0"
"1999-02-21 18:10:00.0","0","0","0","77","25","9","0"
"1999-02-21 18:20:00.0","0","0","0","96","26","20","0"
"1999-02-21 18:30:00.0","0","0","0","116","26","38","0"
"1999-02-21 18:40:00.0","0","0","0","131","33","59","0"
"1999-02-21 18:50:00.0","0","0","0","82","53","0","0"
"1999-02-21 19:00:00.0","107","0","0","197","65","0","0"
"1999-02-21 19:10:00.0","208","0","0","303","66","0","0"
"1999-02-21 19:20:00.0","253","0","0","357","70","0","0"
"1999-02-21 19:30:00.0","212","0","0","331","71","0","0"
"1999-02-21 19:40:00.0","212","0","0","313","57","0","0"
"1999-02-21 19:50:00.0","212","0","0","328","57","0","0"
"1999-02-21 20:00:00.0","211","0","0","286","20","0","0"
"1999-02-21 20:10:00.0","213","0","0","278","20","0","0"
"1999-02-21 20:20:00.0","259","0","0","327","24","0","0"
"1999-02-21 20:30:00.0","215","0","8","299","34","0","0"
"1999-02-21 20:40:00.0","206","0","0","320","58","0","0"
"1999-02-21 20:50:00.0","3","0","0","62","12","0","0"
"1999-02-21 21:00:00.0","0","0","0","52","0","0","0"
"1999-02-21 21:10:00.0","0","0","0","62","0","0","0"
"1999-02-21 21:20:00.0","0","0","0","73","0","0","0"
"1999-02-21 21:30:00.0","0","0","0","55","1","0","0"
"1999-02-21 21:40:00.0","0","0","0","48","0","0","0"
"1999-02-21 21:50:00.0","0","0","0","29","1","0","0"
"1999-02-21 22:00:00.0","0","0","0","70","0","0","43"
"1999-02-21 22:10:00.0","0","0","0","495","1","0","469"
"1999-02-21 22:20:00.0","0","0","0","497","1","0","471"
"1999-02-21 22:30:00.0","0","0","0","495","0","0","469"
"1999-02-21 22:40:00.0","0","0","0","539","18","0","468"
"1999-02-21 22:50:00.0","0","0","0","543","24","0","471"
"1999-02-21 23:00:00.0","0","0","0","505","2","0","470"
"1999-02-21 23:10:00.0","0","0","0","501","0","0","472"
"1999-02-21 23:20:00.0","0","0","0","484","0","0","461"
"1999-02-21 23:30:00.0","0","0","0","476","0","0","454"
"1999-02-21 23:40:00.0","0","0","0","488","0","0","457"
"1999-02-21 23:50:00.0","0","0","0","495","0","0","453"
"1999-02-22 00:00:00.0","0","0","0","488","0","0","450"
"1999-02-22 00:10:00.0","0","0","0","495","0","0","444"
"1999-02-22 00:20:00.0","0","0","0","484","0","0","433"
"1999-02-22 00:30:00.0","0","0","0","480","0","0","443"
"1999-02-22 00:40:00.0","0","0","0","162","0","0","125"
"1999-02-22 00:50:00.0","0","0","0","99","0","0","74"
"1999-02-22 01:00:00.0","0","0","0","118","0","0","96"
"1999-02-22 01:10:00.0","0","0","0","48","0","0","25"
"1999-02-22 01:20:00.0","0","0","0","87","0","0","64"
"1999-02-22 01:30:00.0","0","0","0","65","0","0","41"
"1999-02-22 01:40:00.0","0","0","0","92","0","0","58"
"1999-02-22 01:50:00.0","0","0","0","38","0","0","0"
"1999-02-22 02:00:00.0","0","0","0","23","0","0","0"
"1999-02-22 02:10:00.0","0","0","0","61","0","0","37"
"1999-02-22 02:20:00.0","0","0","0","140","0","0","117"
"1999-02-22 02:30:00.0","0","0","0","23","0","0","0"
"1999-02-22 02:40:00.0","0","0","0","32","0","0","0"
"1999-02-22 02:50:00.0","0","0","0","42","0","0","0"
"1999-02-22 03:00:00.0","0","0","0","41","0","0","0"
"1999-02-22 03:10:00.0","0","0","0","47","0","0","0"
"1999-02-22 03:20:00.0","0","0","0","54","0","0","0"
"1999-02-22 03:30:00.0","0","0","0","43","0","0","0"
"1999-02-22 03:40:00.0","0","0","0","38","0","0","0"
"1999-02-22 03:50:00.0","0","0","0","71","0","0","44"
"1999-02-22 04:00:00.0","0","0","0","23","0","0","0"
"1999-02-22 04:10:00.0","0","0","0","56","0","0","32"
"1999-02-22 04:20:00.0","0","0","0","61","0","0","35"
"1999-02-22 04:30:00.0","0","0","0","30","0","0","0"
"1999-02-22 04:40:00.0","0","0","0","33","0","0","0"
"1999-02-22 04:50:00.0","0","0","0","76","0","0","31"
"1999-02-22 05:00:00.0","0","0","0","38","0","0","0"
"1999-02-22 05:10:00.0","0","0","0","65","0","0","35"
"1999-02-22 05:20:00.0","0","0","0","30","0","0","0"
"1999-02-22 05:30:00.0","0","0","0","31","0","0","0"
"1999-02-22 05:40:00.0","0","0","0","84","0","0","49"
"1999-02-22 05:50:00.0","0","0","0","49","0","0","0"
"1999-02-22 06:00:00.0","0","0","0","48","0","0","0"
"1999-02-22 06:10:00.0","0","0","0","46","0","0","0"
"1999-02-22 06:20:00.0","0","0","0","61","0","0","0"
"1999-02-22 06:30:00.0","0","0","0","57","0","0","0"
"1999-02-22 06:40:00.0","0","0","0","45","0","0","0"
"1999-02-22 06:50:00.0","0","0","0","47","4","0","0"
"1999-02-22 07:00:00.0","0","0","0","74","20","0","0"
"1999-02-22 07:10:00.0","0","0","0","49","20","0","0"
"1999-02-22 07:20:00.0","0","0","7","69","21","0","0"
"1999-02-22 07:30:00.0","0","0","0","69","20","0","0"
"1999-02-22 07:40:00.0","0","0","0","69","20","0","0"
"1999-02-22 07:50:00.0","0","0","0","73","20","0","0"
"1999-02-22 08:00:00.0","0","0","0","72","25","0","0"
"1999-02-22 08:10:00.0","0","0","0","103","68","0","0"
"1999-02-22 08:20:00.0","0","0","0","72","42","0","0"
"1999-02-22 08:30:00.0","0","0","0","47","17","0","0"
"1999-02-22 08:40:00.0","0","0","0","135","17","0","0"
"1999-02-22 08:50:00.0","0","0","0","115","16","0","0"
"1999-02-22 09:00:00.0","0","0","0","125","18","0","0"
"1999-02-22 09:10:00.0","0","0","19","113","51","0","0"
"1999-02-22 09:20:00.0","0","0","10","175","118","0","0"
"1999-02-22 09:30:00.0","0","0","0","159","106","0","0"
"1999-02-22 09:40:00.0","0","0","0","149","93","0","0"
"1999-02-22 09:50:00.0","0","0","0","28","0","0","0"
"1999-02-22 10:00:00.0","0","0","0","23","0","0","0"
"1999-02-22 10:10:00.0","0","0","0","23","0","0","0"
"1999-02-22 10:20:00.0","0","0","0","22","0","0","0"
"1999-02-22 10:30:00.0","0","0","0","23","0","0","0"
"1999-02-22 10:40:00.0","0","0","0","23","0","0","0"
"1999-02-22 10:50:00.0","0","0","0","23","0","0","0"
"1999-02-22 11:00:00.0","0","0","0","38","0","0","0"
"1999-02-22 11:10:00.0","0","0","0","32","0","0","0"
"1999-02-22 11:20:00.0","0","0","0","23","0","0","0"
"1999-02-22 11:30:00.0","0","0","0","22","0","0","0"
"1999-02-22 11:40:00.0","0","0","0","24","0","0","0"
"1999-02-22 11:50:00.0","0","0","5","50","2","0","0"
"1999-02-22 12:00:00.0","0","0","0","53","9","0","0"
"1999-02-22 12:10:00.0","0","0","0","53","5","0","0"
"1999-02-22 12:20:00.0","0","0","0","55","0","0","0"
"1999-02-22 12:30:00.0","0","0","0","46","0","0","0"
"1999-02-22 12:40:00.0","0","0","0","38","0","0","0"
"1999-02-22 12:50:00.0","0","0","0","40","7","0","0"
"1999-02-22 13:00:00.0","0","0","0","55","31","0","0"
"1999-02-22 13:10:00.0","0","0","0","24","0","0","0"
"1999-02-22 13:20:00.0","0","0","0","26","0","0","0"
"1999-02-22 13:30:00.0","0","0","0","29","0","0","0"
"1999-02-22 13:40:00.0","0","0","0","38","0","0","0"
"1999-02-22 13:50:00.0","0","0","0","34","4","0","0"
"1999-02-22 14:00:00.0","0","0","0","32","10","0","0"
"1999-02-22 14:10:00.0","0","0","0","48","19","0","0"
"1999-02-22 14:20:00.0","0","0","0","24","0","0","0"
"1999-02-22 14:30:00.0","0","0","0","33","0","0","0"
"1999-02-22 14:40:00.0","0","0","7","32","0","0","0"
"1999-02-22 14:50:00.0","0","0","0","44","0","0","0"
"1999-02-22 15:00:00.0","0","0","0","41","0","0","0"
"1999-02-22 15:10:00.0","0","0","0","55","0","0","0"
"1999-02-22 15:20:00.0","0","0","0","56","0","0","0"
"1999-02-22 15:30:00.0","0","0","0","38","0","0","0"
"1999-02-22 15:40:00.0","0","0","0","39","0","0","0"
"1999-02-22 15:50:00.0","0","0","0","29","0","0","0"
"1999-02-22 16:00:00.0","0","0","0","23","0","0","0"
"1999-02-22 16:10:00.0","0","0","0","23","0","0","0"
"1999-02-22 16:20:00.0","0","0","0","22","0","0","0"
"1999-02-22 16:30:00.0","0","0","0","24","0","0","0"
"1999-02-22 16:40:00.0","0","0","0","42","4","0","0"
"1999-02-22 16:50:00.0","0","0","0","49","11","0","0"
"1999-02-22 17:00:00.0","0","0","0","34","11","0","0"
"1999-02-22 17:10:00.0","0","0","0","56","13","0","0"
"1999-02-22 17:20:00.0","0","0","0","54","15","0","0"
"1999-02-22 17:30:00.0","0","0","6","64","16","0","0"
"1999-02-22 17:40:00.0","0","0","0","58","15","0","0"
"1999-02-22 17:50:00.0","0","0","0","91","33","0","0"
"1999-02-22 18:00:00.0","0","0","0","92","34","0","0"
"1999-02-22 18:10:00.0","0","0","0","144","80","0","0"
"1999-02-22 18:20:00.0","0","0","18","128","34","0","0"
"1999-02-22 18:30:00.0","0","0","0","102","35","0","0"
"1999-02-22 18:40:00.0","0","0","0","99","31","0","0"
"1999-02-22 18:50:00.0","0","0","0","102","31","0","0"
"1999-02-22 19:00:00.0","0","0","0","93","27","0","0"
"1999-02-22 19:10:00.0","0","0","0","83","20","0","0"
"1999-02-22 19:20:00.0","0","0","0","91","19","0","0"
"1999-02-22 19:30:00.0","0","0","0","129","42","0","0"
"1999-02-22 19:40:00.0","0","0","0","112","49","0","0"
"1999-02-22 19:50:00.0","0","0","0","77","32","0","0"
"1999-02-22 20:00:00.0","0","0","0","73","31","0","0"
"1999-02-22 20:10:00.0","0","0","0","73","30","0","0"
"1999-02-22 20:20:00.0","0","62","0","130","30","0","0"
"1999-02-22 20:30:00.0","0","362","0","477","74","0","0"
"1999-02-22 20:40:00.0","0","360","0","474","63","0","0"
"1999-02-22 20:50:00.0","0","149","8","248","39","0","0"
"1999-02-22 21:00:00.0","0","150","8","249","39","0","0"
"1999-02-22 21:10:00.0","0","82","1","145","22","0","0"
"1999-02-22 21:20:00.0","0","367","0","441","20","0","0"
"1999-02-22 21:30:00.0","0","314","0","388","20","0","0"
"1999-02-22 21:40:00.0","0","2","0","59","2","0","0"
"1999-02-22 21:50:00.0","0","0","0","61","0","0","0"
"1999-02-22 22:00:00.0","0","0","0","102","0","0","44"
"1999-02-22 22:10:00.0","0","0","0","504","0","0","459"
"1999-02-22 22:20:00.0","0","0","0","540","31","0","460"
"1999-02-22 22:30:00.0","0","0","0","518","18","0","457"
"1999-02-22 22:40:00.0","0","0","0","514","9","0","458"
"1999-02-22 22:50:00.0","0","0","0","531","19","0","462"
"1999-02-22 23:00:00.0","0","0","0","515","15","0","460"
"1999-02-22 23:10:00.0","0","0","0","498","1","0","467"
"1999-02-22 23:20:00.0","0","0","0","501","0","0","465"
"1999-02-22 23:30:00.0","0","0","0","505","0","0","467"
"1999-02-22 23:40:00.0","0","0","0","494","0","0","470"
"1999-02-22 23:50:00.0","0","0","0","512","0","0","469"
"1999-02-23 00:00:00.0","0","0","0","509","0","0","467"
"1999-02-23 00:10:00.0","0","0","0","496","0","0","456"
"1999-02-23 00:20:00.0","0","0","0","498","0","0","459"
"1999-02-23 00:30:00.0","0","0","0","496","0","0","458"
"1999-02-23 00:40:00.0","0","0","0","500","0","0","458"
"1999-02-23 00:50:00.0","0","0","0","476","0","0","434"
"1999-02-23 01:00:00.0","0","0","0","430","0","0","399"
"1999-02-23 01:10:00.0","0","0","0","461","0","0","437"
"1999-02-23 01:20:00.0","0","0","0","24","0","0","0"
"1999-02-23 01:30:00.0","0","0","0","60","0","0","36"
"1999-02-23 01:40:00.0","0","0","0","89","0","0","65"
"1999-02-23 01:50:00.0","0","0","0","75","0","0","51"
"1999-02-23 02:00:00.0","0","0","0","23","0","0","0"
"1999-02-23 02:10:00.0","0","0","0","76","0","0","51"
"1999-02-23 02:20:00.0","0","0","0","32","0","0","0"
"1999-02-23 02:30:00.0","0","0","0","94","0","0","55"
"1999-02-23 02:40:00.0","0","0","0","31","0","0","0"
"1999-02-23 02:50:00.0","0","0","0","44","0","0","0"
"1999-02-23 03:00:00.0","0","0","0","80","0","0","38"
"1999-02-23 03:10:00.0","0","0","0","86","0","0","43"
"1999-02-23 03:20:00.0","0","0","0","40","0","0","0"
"1999-02-23 03:30:00.0","0","0","0","40","0","0","0"
"1999-02-23 03:40:00.0","0","0","0","109","0","0","70"
"1999-02-23 03:50:00.0","0","0","0","35","0","0","0"
"1999-02-23 04:00:00.0","0","0","0","39","0","0","0"
"1999-02-23 04:10:00.0","0","0","0","26","0","0","0"
"1999-02-23 04:20:00.0","0","0","0","25","0","0","0"
"1999-02-23 04:30:00.0","0","0","0","24","0","0","0"
"1999-02-23 04:40:00.0","0","0","0","85","0","0","61"
"1999-02-23 04:50:00.0","0","0","0","25","0","0","0"
"1999-02-23 05:00:00.0","0","0","0","25","0","0","0"
"1999-02-23 05:10:00.0","0","0","0","24","0","0","0"
"1999-02-23 05:20:00.0","0","0","0","24","0","0","0"
"1999-02-23 05:30:00.0","0","0","0","71","0","0","40"
"1999-02-23 05:40:00.0","0","0","0","86","0","0","42"
"1999-02-23 05:50:00.0","0","0","0","46","0","0","0"
"1999-02-23 06:00:00.0","0","0","0","42","0","0","0"
"1999-02-23 06:10:00.0","0","0","7","66","19","0","0"
"1999-02-23 06:20:00.0","0","0","0","59","19","0","0"
"1999-02-23 06:30:00.0","0","0","0","66","22","0","0"
"1999-02-23 06:40:00.0","0","0","0","113","20","0","0"
"1999-02-23 06:50:00.0","0","0","0","75","23","0","0"
"1999-02-23 07:00:00.0","0","0","0","87","19","0","0"
"1999-02-23 07:10:00.0","0","0","0","82","20","0","0"
"1999-02-23 07:20:00.0","0","0","0","70","25","0","0"
"1999-02-23 07:30:00.0","0","0","0","76","26","0","0"
"1999-02-23 07:40:00.0","0","0","0","74","20","0","0"
"1999-02-23 07:50:00.0","0","0","0","80","19","0","0"
"1999-02-23 08:00:00.0","0","0","0","93","20","0","0"
"1999-02-23 08:10:00.0","0","0","0","64","2","0","0"
"1999-02-23 08:20:00.0","0","0","0","43","4","0","0"
"1999-02-23 08:30:00.0","0","0","0","61","31","0","0"
"1999-02-23 08:40:00.0","0","0","0","44","0","0","0"
"1999-02-23 08:50:00.0","0","0","0","61","2","0","0"
"1999-02-23 09:00:00.0","0","0","0","127","20","0","0"
"1999-02-23 09:10:00.0","0","0","0","91","31","0","0"
"1999-02-23 09:20:00.0","0","0","0","95","37","0","0"
"1999-02-23 09:30:00.0","0","0","0","94","42","0","0"
"1999-02-23 09:40:00.0","0","0","6","84","34","0","0"
"1999-02-23 09:50:00.0","0","0","0","46","20","0","0"
"1999-02-23 10:00:00.0","0","0","0","55","29","0","0"
"1999-02-23 10:10:00.0","0","0","0","334","0","291","0"
"1999-02-23 10:20:00.0","0","0","0","393","0","348","0"
"1999-02-23 10:30:00.0","0","0","0","182","0","151","0"
"1999-02-23 10:40:00.0","0","0","0","62","1","37","0"
"1999-02-23 10:50:00.0","0","0","0","43","5","12","0"
"1999-02-23 11:00:00.0","0","0","0","82","14","19","0"
"1999-02-23 11:10:00.0","0","0","0","464","0","34","0"
"1999-02-23 11:20:00.0","0","0","0","495","0","58","0"
"1999-02-23 11:30:00.0","0","0","0","209","0","0","0"
"1999-02-23 11:40:00.0","0","0","0","165","0","0","0"
"1999-02-23 11:50:00.0","0","0","0","108","0","0","0"
"1999-02-23 12:00:00.0","0","0","0","41","0","0","0"
"1999-02-23 12:10:00.0","0","0","0","40","0","0","0"
"1999-02-23 12:20:00.0","0","0","0","42","0","0","0"
"1999-02-23 12:30:00.0","0","0","23","63","0","0","0"
"1999-02-23 12:40:00.0","0","0","7","46","0","0","0"
"1999-02-23 12:50:00.0","0","0","0","36","0","0","0"
