"Time","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"1998-03-07 11:20:00.0","0","16","0","0","39","0","0","18","0"
"1998-03-07 11:30:00.0","0","22","0","0","44","0","0","18","0"
"1998-03-07 11:40:00.0","0","22","0","0","43","0","0","17","0"
"1998-03-07 11:50:00.0","0","21","1","0","100","13","0","17","0"
"1998-03-07 12:00:00.0","0","20","19","0","86","27","0","17","0"
"1998-03-07 12:10:00.0","0","21","19","0","79","17","0","16","0"
"1998-03-07 12:20:00.0","0","20","20","0","80","20","0","17","0"
"1998-03-07 12:30:00.0","0","20","20","0","80","19","0","16","0"
"1998-03-07 12:40:00.0","0","19","20","0","66","20","0","1","0"
"1998-03-07 12:50:00.0","0","20","19","0","67","19","0","0","0"
"1998-03-07 13:00:00.0","0","19","20","0","214","19","0","0","0"
"1998-03-07 13:10:00.0","0","20","20","0","419","19","0","0","0"
"1998-03-07 13:20:00.0","0","19","20","0","439","22","0","18","0"
"1998-03-07 13:30:00.0","0","19","18","0","461","41","0","18","0"
"1998-03-07 13:40:00.0","0","19","17","0","473","53","0","17","0"
"1998-03-07 13:50:00.0","0","19","17","0","441","24","0","17","0"
"1998-03-07 14:00:00.0","0","20","18","0","437","21","0","17","0"
"1998-03-07 14:10:00.0","0","19","18","0","440","22","0","17","0"
"1998-03-07 14:20:00.0","0","20","18","0","433","10","0","16","0"
"1998-03-07 14:30:00.0","0","20","17","0","438","15","0","16","0"
"1998-03-07 14:40:00.0","0","19","17","0","483","60","0","15","0"
"1998-03-07 14:50:00.0","0","20","17","0","471","58","0","0","0"
"1998-03-07 15:00:00.0","0","20","17","0","552","50","0","0","239"
"1998-03-07 15:10:00.0","0","20","19","0","389","20","0","0","318"
"1998-03-07 15:20:00.0","0","20","18","0","177","37","0","1","90"
"1998-03-07 15:30:00.0","0","20","18","0","252","32","0","19","15"
"1998-03-07 15:40:00.0","0","20","18","0","470","31","0","17","12"
"1998-03-07 15:50:00.0","0","20","18","0","466","32","0","18","6"
"1998-03-07 16:00:00.0","0","20","19","0","459","31","0","17","0"
"1998-03-07 16:10:00.0","0","20","18","0","460","32","0","17","0"
"1998-03-07 16:20:00.0","0","20","19","0","460","32","0","17","0"
"1998-03-07 16:30:00.0","0","20","20","0","459","32","0","16","0"
"1998-03-07 16:40:00.0","0","20","20","0","458","31","0","13","0"
"1998-03-07 16:50:00.0","0","20","19","0","448","32","0","0","0"
"1998-03-07 17:00:00.0","0","20","20","0","450","31","0","0","0"
"1998-03-07 17:10:00.0","0","20","20","0","444","27","0","0","0"
"1998-03-07 17:20:00.0","0","20","19","0","433","10","0","6","0"
"1998-03-07 17:30:00.0","0","20","20","0","444","9","0","19","0"
"1998-03-07 17:40:00.0","0","20","20","0","444","11","0","17","0"
"1998-03-07 17:50:00.0","0","19","19","0","472","22","0","18","22"
"1998-03-07 18:00:00.0","0","20","20","0","466","35","0","17","0"
"1998-03-07 18:10:00.0","0","21","18","0","356","41","0","17","0"
"1998-03-07 18:20:00.0","0","20","18","0","99","36","0","16","0"
"1998-03-07 18:30:00.0","0","20","19","0","299","54","0","17","0"
"1998-03-07 18:40:00.0","0","19","19","0","479","60","0","10","0"
"1998-03-07 18:50:00.0","0","20","19","0","466","54","0","0","0"
"1998-03-07 19:00:00.0","0","20","20","0","534","80","0","0","44"
"1998-03-07 19:10:00.0","0","20","17","0","781","71","0","0","297"
"1998-03-07 19:20:00.0","0","20","18","0","755","74","0","8","265"
"1998-03-07 19:30:00.0","0","19","17","0","526","73","0","18","24"
"1998-03-07 19:40:00.0","0","20","18","0","514","74","0","18","19"
"1998-03-07 19:50:00.0","0","20","18","0","515","74","0","17","20"
"1998-03-07 20:00:00.0","0","20","17","0","514","74","0","17","20"
"1998-03-07 20:10:00.0","0","20","18","0","515","74","0","17","15"
"1998-03-07 20:20:00.0","0","20","17","0","517","89","0","17","0"
"1998-03-07 20:30:00.0","0","19","18","0","511","79","0","17","0"
"1998-03-07 20:40:00.0","0","20","17","0","504","72","0","16","0"
"1998-03-07 20:50:00.0","0","20","18","0","491","66","0","7","0"
"1998-03-07 21:00:00.0","0","20","18","0","488","65","0","0","0"
"1998-03-07 21:10:00.0","0","19","17","0","489","65","0","0","0"
"1998-03-07 21:20:00.0","0","20","18","0","487","65","0","0","0"
"1998-03-07 21:30:00.0","0","20","18","0","494","64","0","10","0"
"1998-03-07 21:40:00.0","0","19","18","0","508","71","0","19","0"
"1998-03-07 21:50:00.0","0","20","18","0","502","65","0","17","0"
"1998-03-07 22:00:00.0","0","20","18","0","484","55","0","18","0"
"1998-03-07 22:10:00.0","0","19","20","0","495","64","0","17","0"
"1998-03-07 22:20:00.0","0","20","20","0","403","64","0","17","0"
"1998-03-07 22:30:00.0","0","19","19","0","135","64","0","16","0"
"1998-03-07 22:40:00.0","0","20","20","0","134","64","0","17","0"
"1998-03-07 22:50:00.0","0","19","20","0","130","65","0","11","0"
"1998-03-07 23:00:00.0","0","20","19","0","121","65","0","0","0"
"1998-03-07 23:10:00.0","0","19","20","0","122","64","0","0","0"
"1998-03-07 23:20:00.0","0","20","20","0","122","66","0","0","0"
"1998-03-07 23:30:00.0","0","20","19","0","126","64","0","6","0"
"1998-03-07 23:40:00.0","0","19","20","0","98","27","0","19","0"
"1998-03-07 23:50:00.0","0","20","3","0","65","10","0","18","0"
"1998-03-08 00:00:00.0","0","19","0","0","60","10","0","17","0"
"1998-03-08 00:10:00.0","0","20","0","0","60","10","0","17","0"
"1998-03-08 00:20:00.0","0","20","0","0","190","10","0","18","0"
"1998-03-08 00:30:00.0","0","19","0","0","423","10","0","16","0"
"1998-03-08 00:40:00.0","0","19","0","0","362","8","0","17","0"
"1998-03-08 00:50:00.0","0","20","0","0","49","0","0","16","0"
"1998-03-08 01:00:00.0","0","19","0","0","41","0","0","7","0"
"1998-03-08 01:10:00.0","0","19","0","0","38","10","0","0","0"
"1998-03-08 01:20:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 01:30:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 01:40:00.0","0","19","0","0","34","0","0","9","0"
"1998-03-08 01:50:00.0","0","19","0","0","41","0","0","18","0"
"1998-03-08 02:00:00.0","0","19","0","0","41","0","0","17","0"
"1998-03-08 02:10:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-08 02:20:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 02:30:00.0","0","19","0","0","39","0","0","16","0"
"1998-03-08 02:40:00.0","0","18","0","0","39","0","0","16","0"
"1998-03-08 02:50:00.0","0","19","0","0","38","0","0","16","0"
"1998-03-08 03:00:00.0","0","19","0","0","39","0","0","16","0"
"1998-03-08 03:10:00.0","0","18","0","0","27","0","0","1","0"
"1998-03-08 03:20:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 03:30:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 03:40:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 03:50:00.0","0","18","0","0","38","0","0","14","0"
"1998-03-08 04:00:00.0","0","19","0","0","41","0","0","18","0"
"1998-03-08 04:10:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 04:20:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 04:30:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 04:40:00.0","0","18","0","0","39","0","0","16","0"
"1998-03-08 04:50:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-08 05:00:00.0","0","19","0","0","39","0","0","16","0"
"1998-03-08 05:10:00.0","0","19","0","0","39","0","0","16","0"
"1998-03-08 05:20:00.0","0","18","0","0","28","0","0","2","0"
"1998-03-08 05:30:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 05:40:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 05:50:00.0","0","19","0","0","26","0","0","0","0"
"1998-03-08 06:00:00.0","0","18","0","0","396","0","0","13","0"
"1998-03-08 06:10:00.0","0","19","0","0","401","0","0","18","0"
"1998-03-08 06:20:00.0","0","19","0","0","190","0","0","18","0"
"1998-03-08 06:30:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 06:40:00.0","0","19","0","0","40","0","0","17","0"
"1998-03-08 06:50:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-08 07:00:00.0","0","19","0","0","40","0","0","16","0"
"1998-03-08 07:10:00.0","0","18","0","0","39","0","0","17","0"
"1998-03-08 07:20:00.0","0","9","0","0","18","0","0","0","0"
"1998-03-08 07:30:00.0","0","4","0","0","13","0","0","0","0"
"1998-03-08 07:40:00.0","0","3","0","0","14","0","0","0","0"
"1998-03-08 07:50:00.0","0","3","0","0","16","0","0","2","0"
"1998-03-08 08:00:00.0","0","4","0","0","28","0","0","19","0"
"1998-03-08 08:10:00.0","0","3","0","0","28","0","0","18","0"
"1998-03-08 08:20:00.0","0","3","0","0","33","5","0","17","0"
"1998-03-08 08:30:00.0","0","10","0","0","297","25","0","17","241"
"1998-03-08 08:40:00.0","0","22","0","0","409","29","0","16","311"
"1998-03-08 08:50:00.0","0","22","1","0","162","38","0","16","85"
"1998-03-08 09:00:00.0","0","21","20","0","88","15","0","17","16"
"1998-03-08 09:10:00.0","0","20","20","0","97","27","0","16","12"
"1998-03-08 09:20:00.0","0","20","20","0","89","28","0","13","5"
"1998-03-08 09:30:00.0","0","20","19","0","56","10","0","0","0"
"1998-03-08 09:40:00.0","0","20","19","0","69","11","0","0","0"
"1998-03-08 09:50:00.0","0","20","19","0","69","16","0","0","0"
"1998-03-08 10:00:00.0","0","19","20","0","82","22","0","3","0"
"1998-03-08 10:10:00.0","0","20","20","0","90","19","0","19","0"
"1998-03-08 10:20:00.0","0","19","19","0","79","12","0","17","0"
"1998-03-08 10:30:00.0","0","19","20","0","75","14","0","17","0"
"1998-03-08 10:40:00.0","0","19","19","0","70","10","0","17","0"
"1998-03-08 10:50:00.0","0","20","19","0","67","9","0","17","0"
"1998-03-08 11:00:00.0","0","19","20","0","69","2","0","16","0"
"1998-03-08 11:10:00.0","0","19","19","0","69","0","0","16","0"
"1998-03-08 11:20:00.0","0","19","20","0","75","14","0","9","0"
"1998-03-08 11:30:00.0","0","19","20","0","107","37","0","0","21"
"1998-03-08 11:40:00.0","0","19","19","0","87","32","0","0","0"
"1998-03-08 11:50:00.0","0","19","20","0","86","31","0","0","0"
"1998-03-08 12:00:00.0","0","18","19","0","95","31","0","11","0"
"1998-03-08 12:10:00.0","0","19","19","0","96","26","0","18","0"
"1998-03-08 12:20:00.0","0","19","20","0","100","30","0","17","0"
"1998-03-08 12:30:00.0","0","18","19","0","110","40","0","17","0"
"1998-03-08 12:40:00.0","0","19","20","0","326","25","0","17","172"
"1998-03-08 12:50:00.0","0","19","17","0","410","9","0","16","308"
"1998-03-08 13:00:00.0","0","19","19","0","410","10","0","16","147"
"1998-03-08 13:10:00.0","0","19","19","0","438","9","0","16","21"
"1998-03-08 13:20:00.0","0","19","20","0","435","13","0","16","12"
"1998-03-08 13:30:00.0","0","19","19","0","414","6","0","1","8"
"1998-03-08 13:40:00.0","0","19","18","0","401","0","0","0","0"
"1998-03-08 13:50:00.0","0","19","19","0","401","0","0","0","0"
"1998-03-08 14:00:00.0","0","19","19","0","407","1","0","0","0"
"1998-03-08 14:10:00.0","0","19","19","0","425","0","0","18","0"
"1998-03-08 14:20:00.0","0","18","20","0","425","1","0","18","0"
"1998-03-08 14:30:00.0","0","19","20","0","428","2","0","17","0"
"1998-03-08 14:40:00.0","0","19","20","0","427","0","0","17","0"
"1998-03-08 14:50:00.0","0","19","19","0","441","0","0","17","0"
"1998-03-08 15:00:00.0","0","19","20","0","277","2","0","17","0"
"1998-03-08 15:10:00.0","0","19","19","0","73","2","0","16","0"
"1998-03-08 15:20:00.0","0","19","20","0","80","10","0","17","0"
"1998-03-08 15:30:00.0","0","18","20","0","72","9","0","7","0"
"1998-03-08 15:40:00.0","0","19","19","0","81","10","0","0","17"
"1998-03-08 15:50:00.0","0","19","19","0","67","10","0","0","2"
"1998-03-08 16:00:00.0","0","20","20","0","75","20","0","0","0"
"1998-03-08 16:10:00.0","0","19","19","0","92","29","0","10","0"
"1998-03-08 16:20:00.0","0","19","19","0","107","40","0","19","0"
"1998-03-08 16:30:00.0","0","19","20","6","123","49","0","17","0"
"1998-03-08 16:40:00.0","0","19","19","6","125","51","0","18","0"
"1998-03-08 16:50:00.0","0","19","20","6","124","51","0","17","0"
"1998-03-08 17:00:00.0","0","18","19","7","128","54","0","16","0"
"1998-03-08 17:10:00.0","0","19","20","6","121","48","0","17","0"
"1998-03-08 17:20:00.0","0","19","20","7","141","70","0","17","0"
"1998-03-08 17:30:00.0","0","19","19","6","143","69","0","16","0"
"1998-03-08 17:40:00.0","0","18","20","7","124","62","0","4","0"
"1998-03-08 17:50:00.0","0","19","18","6","119","60","0","0","0"
"1998-03-08 18:00:00.0","0","19","17","7","116","59","0","0","0"
"1998-03-08 18:10:00.0","0","19","17","6","117","60","0","0","0"
"1998-03-08 18:20:00.0","0","18","18","7","124","56","0","13","0"
"1998-03-08 18:30:00.0","0","6","17","6","137","77","0","18","0"
"1998-03-08 18:40:00.0","0","3","18","7","135","75","0","18","0"
"1998-03-08 18:50:00.0","0","3","17","6","133","75","0","18","0"
"1998-03-08 19:00:00.0","0","4","19","6","136","75","0","17","0"
"1998-03-08 19:10:00.0","0","3","20","7","134","73","0","17","0"
"1998-03-08 19:20:00.0","0","18","19","6","147","74","0","17","0"
"1998-03-08 19:30:00.0","0","22","20","7","153","77","0","16","0"
"1998-03-08 19:40:00.0","0","21","19","6","149","74","0","17","0"
"1998-03-08 19:50:00.0","0","20","20","6","142","67","0","16","0"
"1998-03-08 20:00:00.0","0","21","20","5","133","59","0","16","0"
"1998-03-08 20:10:00.0","0","20","18","0","128","35","0","1","0"
"1998-03-08 20:20:00.0","0","20","17","0","87","36","0","0","0"
"1998-03-08 20:30:00.0","0","20","18","0","87","36","0","0","0"
"1998-03-08 20:40:00.0","0","20","17","0","118","63","0","2","0"
"1998-03-08 20:50:00.0","0","20","19","0","143","75","0","19","0"
"1998-03-08 21:00:00.0","0","19","18","0","139","72","0","18","0"
"1998-03-08 21:10:00.0","0","20","19","0","127","60","0","17","0"
"1998-03-08 21:20:00.0","0","19","17","0","91","26","0","17","0"
"1998-03-08 21:30:00.0","0","20","15","0","90","28","0","17","0"
"1998-03-08 21:40:00.0","0","19","0","0","60","17","0","17","0"
"1998-03-08 21:50:00.0","0","20","0","0","48","10","0","17","0"
"1998-03-08 22:00:00.0","0","19","0","0","46","9","0","16","0"
"1998-03-08 22:10:00.0","0","19","0","0","35","10","0","2","0"
"1998-03-08 22:20:00.0","0","19","0","0","26","2","0","0","0"
"1998-03-08 22:30:00.0","0","18","0","0","24","0","0","0","0"
"1998-03-08 22:40:00.0","0","19","0","0","25","0","0","0","0"
"1998-03-08 22:50:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-08 23:00:00.0","0","19","0","0","38","0","0","18","0"
"1998-03-08 23:10:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-08 23:20:00.0","0","19","0","0","37","0","0","17","0"
"1998-03-08 23:30:00.0","0","18","0","0","38","0","0","17","0"
"1998-03-08 23:40:00.0","0","19","0","0","37","0","0","17","0"
"1998-03-08 23:50:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 00:00:00.0","0","19","0","0","37","0","0","16","0"
"1998-03-09 00:10:00.0","0","18","0","0","33","0","0","12","0"
"1998-03-09 00:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 00:30:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 00:40:00.0","0","18","0","0","23","0","0","0","0"
"1998-03-09 00:50:00.0","0","19","0","0","34","8","0","2","0"
"1998-03-09 01:00:00.0","0","19","0","0","40","1","0","19","0"
"1998-03-09 01:10:00.0","0","18","0","0","38","0","0","17","0"
"1998-03-09 01:20:00.0","0","19","0","0","38","0","0","18","0"
"1998-03-09 01:30:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 01:40:00.0","0","18","0","0","37","0","0","17","0"
"1998-03-09 01:50:00.0","0","18","0","0","37","0","0","17","0"
"1998-03-09 02:00:00.0","0","3","0","0","177","0","0","16","0"
"1998-03-09 02:10:00.0","0","3","0","0","369","0","0","6","0"
"1998-03-09 02:20:00.0","0","4","0","0","364","0","0","0","0"
"1998-03-09 02:30:00.0","0","3","0","0","364","0","0","0","0"
"1998-03-09 02:40:00.0","0","3","0","0","365","0","0","0","0"
"1998-03-09 02:50:00.0","0","14","0","0","383","0","0","12","0"
"1998-03-09 03:00:00.0","0","21","0","0","394","0","0","18","0"
"1998-03-09 03:10:00.0","0","21","0","0","395","0","0","18","0"
"1998-03-09 03:20:00.0","0","20","0","0","392","0","0","17","0"
"1998-03-09 03:30:00.0","0","20","0","0","393","0","0","16","0"
"1998-03-09 03:40:00.0","0","20","0","0","393","0","0","17","0"
"1998-03-09 03:50:00.0","0","19","0","0","392","0","0","16","0"
"1998-03-09 04:00:00.0","0","20","0","0","391","0","0","17","0"
"1998-03-09 04:10:00.0","0","19","0","0","378","0","0","1","0"
"1998-03-09 04:20:00.0","0","19","0","0","375","0","0","0","0"
"1998-03-09 04:30:00.0","0","19","0","0","131","0","0","0","0"
"1998-03-09 04:40:00.0","0","19","0","0","25","0","0","0","0"
"1998-03-09 04:50:00.0","0","19","0","0","39","0","0","18","0"
"1998-03-09 05:00:00.0","0","19","0","0","39","0","0","18","0"
"1998-03-09 05:10:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-09 05:20:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 05:30:00.0","0","18","0","0","37","0","0","17","0"
"1998-03-09 05:40:00.0","0","19","0","0","38","0","0","16","0"
"1998-03-09 05:50:00.0","0","19","0","0","37","0","0","17","0"
"1998-03-09 06:00:00.0","0","19","0","0","47","9","0","16","0"
"1998-03-09 06:10:00.0","0","19","0","0","55","30","0","0","0"
"1998-03-09 06:20:00.0","0","19","0","0","53","29","0","0","0"
"1998-03-09 06:30:00.0","0","19","0","0","51","26","0","0","0"
"1998-03-09 06:40:00.0","0","19","0","0","54","28","0","2","0"
"1998-03-09 06:50:00.0","0","19","0","0","91","51","0","19","0"
"1998-03-09 07:00:00.0","0","19","0","0","178","83","0","18","0"
"1998-03-09 07:10:00.0","0","19","0","0","117","74","0","17","0"
"1998-03-09 07:20:00.0","0","19","0","0","150","71","0","17","0"
"1998-03-09 07:30:00.0","0","19","0","0","462","62","0","17","0"
"1998-03-09 07:40:00.0","0","19","0","0","478","79","0","17","0"
"1998-03-09 07:50:00.0","0","19","0","0","451","54","0","16","0"
"1998-03-09 08:00:00.0","0","19","0","0","276","24","0","17","0"
"1998-03-09 08:10:00.0","0","19","0","0","30","1","0","4","0"
"1998-03-09 08:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 08:30:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 08:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 08:50:00.0","0","19","0","0","39","0","0","17","0"
"1998-03-09 09:00:00.0","0","18","0","0","39","0","0","18","0"
"1998-03-09 09:10:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 09:20:00.0","0","19","0","0","38","0","0","18","0"
"1998-03-09 09:30:00.0","0","19","0","0","37","0","0","17","0"
"1998-03-09 09:40:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 09:50:00.0","0","19","0","0","37","0","0","16","0"
"1998-03-09 10:00:00.0","0","19","0","0","32","0","0","10","0"
"1998-03-09 10:10:00.0","0","18","0","0","24","0","0","0","0"
"1998-03-09 10:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 10:30:00.0","0","19","0","0","24","0","0","0","0"
"1998-03-09 10:40:00.0","0","19","0","0","34","0","0","13","0"
"1998-03-09 10:50:00.0","0","18","0","0","39","0","0","18","0"
"1998-03-09 11:00:00.0","0","19","0","0","38","0","0","18","0"
"1998-03-09 11:10:00.0","0","19","0","0","38","0","0","17","0"
"1998-03-09 11:20:00.0","0","18","0","0","37","0","0","17","0"
"1998-03-09 11:30:00.0","0","6","0","0","26","0","0","17","0"
"1998-03-09 11:40:00.0","0","3","0","0","25","0","0","16","0"
"1998-03-09 11:50:00.0","0","4","0","0","14","0","0","4","0"
"1998-03-09 12:00:00.0","0","3","0","0","12","0","0","0","0"
"1998-03-09 12:10:00.0","0","3","0","0","11","0","0","0","0"
"1998-03-09 12:20:00.0","0","4","0","0","46","2","0","1","0"
"1998-03-09 12:30:00.0","0","3","0","0","26","0","0","19","0"
"1998-03-09 12:40:00.0","0","19","0","0","44","4","0","18","0"
"1998-03-09 12:50:00.0","0","22","0","0","49","0","0","18","0"
"1998-03-09 13:00:00.0","0","21","0","0","199","0","0","17","0"
"1998-03-09 13:10:00.0","0","20","0","0","395","0","0","16","0"
"1998-03-09 13:20:00.0","0","19","0","0","396","0","0","16","0"
"1998-03-09 13:30:00.0","0","20","0","0","395","0","0","17","0"
"1998-03-09 13:40:00.0","0","19","0","0","395","0","0","16","0"
"1998-03-09 13:50:00.0","0","19","0","0","395","2","0","16","0"
"1998-03-09 14:00:00.0","0","19","0","0","381","0","0","2","0"
"1998-03-09 14:10:00.0","0","19","0","0","380","0","0","0","0"
"1998-03-09 14:20:00.0","0","19","0","0","383","0","0","0","0"
"1998-03-09 14:30:00.0","0","18","0","0","381","0","0","0","0"
