"Time","Microwave oven ()","Washing machine ()","Dish washer (12 place setting)","Clothes drier (without condenser) ()","Site consumption ()","Water heater ()","Total site light consumption ()"
"1998-02-17 06:40:00.0","0","0","0","0","30","0","0"
"1998-02-17 06:50:00.0","0","0","0","0","32","0","4"
"1998-02-17 07:00:00.0","0","0","0","0","95","0","29"
"1998-02-17 07:10:00.0","0","0","0","0","56","0","30"
"1998-02-17 07:20:00.0","0","0","0","0","220","0","46"
"1998-02-17 07:30:00.0","0","0","0","0","230","0","59"
"1998-02-17 07:40:00.0","0","0","0","0","221","0","49"
"1998-02-17 07:50:00.0","0","0","0","0","206","0","31"
"1998-02-17 08:00:00.0","0","0","0","0","210","0","31"
"1998-02-17 08:10:00.0","0","0","0","0","278","0","66"
"1998-02-17 08:20:00.0","0","0","0","0","334","0","54"
"1998-02-17 08:30:00.0","0","0","0","60","381","0","52"
"1998-02-17 08:40:00.0","0","72","0","206","566","0","21"
"1998-02-17 08:50:00.0","8","347","0","206","826","0","0"
"1998-02-17 09:00:00.0","3","346","0","207","818","0","0"
"1998-02-17 09:10:00.0","7","345","0","247","854","0","0"
"1998-02-17 09:20:00.0","2","346","0","209","823","0","0"
"1998-02-17 09:30:00.0","47","342","0","205","858","0","2"
"1998-02-17 09:40:00.0","0","112","0","207","570","0","4"
"1998-02-17 09:50:00.0","6","23","0","208","477","0","0"
"1998-02-17 10:00:00.0","0","24","0","208","477","0","0"
"1998-02-17 10:10:00.0","0","19","0","249","526","0","11"
"1998-02-17 10:20:00.0","0","37","0","209","495","0","7"
"1998-02-17 10:30:00.0","0","57","0","68","366","0","0"
"1998-02-17 10:40:00.0","0","0","0","9","255","0","0"
"1998-02-17 10:50:00.0","0","0","0","0","274","0","0"
"1998-02-17 11:00:00.0","0","0","0","0","276","0","0"
"1998-02-17 11:10:00.0","0","0","0","0","265","0","0"
"1998-02-17 11:20:00.0","0","0","0","0","262","0","0"
"1998-02-17 11:30:00.0","0","0","0","0","258","0","0"
"1998-02-17 11:40:00.0","0","0","0","0","246","0","0"
"1998-02-17 11:50:00.0","0","0","0","0","249","0","0"
"1998-02-17 12:00:00.0","0","0","0","0","263","0","2"
"1998-02-17 12:10:00.0","16","0","0","0","278","0","1"
"1998-02-17 12:20:00.0","0","0","0","0","263","0","0"
"1998-02-17 12:30:00.0","0","0","0","0","262","0","0"
"1998-02-17 12:40:00.0","0","0","0","0","274","0","0"
"1998-02-17 12:50:00.0","0","0","0","0","272","0","0"
"1998-02-17 13:00:00.0","0","0","0","99","373","0","0"
"1998-02-17 13:10:00.0","0","0","0","203","466","0","0"
"1998-02-17 13:20:00.0","0","0","0","215","497","0","0"
"1998-02-17 13:30:00.0","0","0","0","232","494","0","0"
"1998-02-17 13:40:00.0","0","0","0","200","464","0","0"
"1998-02-17 13:50:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:00:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:10:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:20:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:30:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:40:00.0","0","0","0","0","0","0","0"
"1998-02-17 14:50:00.0","0","0","0","0","0","0","0"
"1998-02-17 15:00:00.0","0","0","0","1471","4228","0","0"
"1998-02-17 15:10:00.0","0","174","0","183","578","0","0"
"1998-02-17 15:20:00.0","0","6","0","235","368","0","0"
"1998-02-17 15:30:00.0","0","32","0","225","289","0","0"
"1998-02-17 15:40:00.0","0","0","0","211","266","0","0"
"1998-02-17 15:50:00.0","0","0","0","211","266","0","0"
"1998-02-17 16:00:00.0","0","0","0","103","159","0","0"
"1998-02-17 16:10:00.0","0","0","0","11","64","0","0"
"1998-02-17 16:20:00.0","0","0","0","0","59","0","0"
"1998-02-17 16:30:00.0","0","0","0","0","52","0","0"
"1998-02-17 16:40:00.0","0","0","0","0","50","0","1"
"1998-02-17 16:50:00.0","0","0","0","0","51","0","13"
"1998-02-17 17:00:00.0","0","0","0","0","40","0","1"
"1998-02-17 17:10:00.0","0","0","0","0","38","0","0"
"1998-02-17 17:20:00.0","0","0","0","0","39","0","0"
"1998-02-17 17:30:00.0","0","0","0","0","37","0","0"
"1998-02-17 17:40:00.0","0","0","0","0","36","0","0"
"1998-02-17 17:50:00.0","0","0","0","0","36","0","0"
"1998-02-17 18:00:00.0","0","0","0","0","49","0","0"
"1998-02-17 18:10:00.0","0","0","0","0","54","0","0"
"1998-02-17 18:20:00.0","0","0","0","0","66","0","0"
"1998-02-17 18:30:00.0","0","0","0","0","66","0","0"
"1998-02-17 18:40:00.0","0","84","0","0","193","0","32"
"1998-02-17 18:50:00.0","0","170","0","0","576","0","60"
"1998-02-17 19:00:00.0","0","34","0","0","408","0","78"
"1998-02-17 19:10:00.0","0","60","0","0","246","0","79"
"1998-02-17 19:20:00.0","0","0","0","2","190","0","75"
"1998-02-17 19:30:00.0","0","0","0","0","187","0","75"
"1998-02-17 19:40:00.0","0","0","0","0","166","0","64"
"1998-02-17 19:50:00.0","0","0","0","0","202","0","95"
"1998-02-17 20:00:00.0","0","0","0","0","219","0","116"
"1998-02-17 20:10:00.0","0","0","12","0","243","0","116"
"1998-02-17 20:20:00.0","0","0","237","0","352","0","47"
"1998-02-17 20:30:00.0","0","0","358","0","483","0","40"
"1998-02-17 20:40:00.0","0","0","357","0","457","0","21"
"1998-02-17 20:50:00.0","0","0","191","0","252","0","0"
"1998-02-17 21:00:00.0","0","0","25","0","75","0","0"
"1998-02-17 21:10:00.0","0","0","143","0","188","0","0"
"1998-02-17 21:20:00.0","0","0","358","0","404","0","0"
"1998-02-17 21:30:00.0","0","0","356","0","402","0","0"
"1998-02-17 21:40:00.0","0","0","23","0","61","0","0"
"1998-02-17 21:50:00.0","0","0","0","0","36","0","0"
"1998-02-17 22:00:00.0","0","0","0","0","133","95","1"
"1998-02-17 22:10:00.0","0","0","0","0","499","462","0"
"1998-02-17 22:20:00.0","0","0","0","0","491","456","0"
"1998-02-17 22:30:00.0","0","0","0","0","496","455","0"
"1998-02-17 22:40:00.0","0","0","0","0","495","458","0"
"1998-02-17 22:50:00.0","0","0","0","159","660","455","0"
"1998-02-17 23:00:00.0","0","0","0","206","703","455","0"
"1998-02-17 23:10:00.0","0","0","0","233","734","459","0"
"1998-02-17 23:20:00.0","0","0","0","229","726","457","0"
"1998-02-17 23:30:00.0","0","0","0","210","401","150","0"
"1998-02-17 23:40:00.0","0","0","0","213","302","63","0"
"1998-02-17 23:50:00.0","0","0","0","211","289","52","0"
"1998-02-18 00:00:00.0","0","0","0","209","316","78","0"
"1998-02-18 00:10:00.0","0","0","0","230","316","60","0"
"1998-02-18 00:20:00.0","0","0","0","230","254","0","0"
"1998-02-18 00:30:00.0","0","0","0","208","287","47","0"
"1998-02-18 00:40:00.0","0","0","0","139","180","0","0"
"1998-02-18 00:50:00.0","0","0","0","21","100","42","0"
"1998-02-18 01:00:00.0","0","0","0","0","30","0","0"
"1998-02-18 01:10:00.0","0","0","0","0","71","41","0"
"1998-02-18 01:20:00.0","0","0","0","0","43","0","0"
"1998-02-18 01:30:00.0","0","0","0","0","82","39","0"
"1998-02-18 01:40:00.0","0","0","0","0","42","0","0"
"1998-02-18 01:50:00.0","0","0","0","0","41","0","0"
"1998-02-18 02:00:00.0","0","0","0","0","271","238","0"
"1998-02-18 02:10:00.0","0","0","0","0","144","119","0"
"1998-02-18 02:20:00.0","0","0","0","0","27","0","0"
"1998-02-18 02:30:00.0","0","0","0","0","25","0","0"
"1998-02-18 02:40:00.0","0","0","0","0","40","0","0"
"1998-02-18 02:50:00.0","0","0","0","0","40","0","0"
"1998-02-18 03:00:00.0","0","0","0","0","32","0","0"
"1998-02-18 03:10:00.0","0","0","0","0","25","0","0"
"1998-02-18 03:20:00.0","0","0","0","0","26","0","0"
"1998-02-18 03:30:00.0","0","0","0","0","26","0","0"
"1998-02-18 03:40:00.0","0","0","0","0","41","0","0"
"1998-02-18 03:50:00.0","0","0","0","0","43","0","0"
"1998-02-18 04:00:00.0","0","0","0","0","43","0","0"
"1998-02-18 04:10:00.0","0","0","0","0","41","0","0"
"1998-02-18 04:20:00.0","0","0","0","0","38","0","0"
"1998-02-18 04:30:00.0","0","0","0","0","27","0","0"
"1998-02-18 04:40:00.0","0","0","0","0","37","0","0"
"1998-02-18 04:50:00.0","0","0","0","0","39","0","0"
"1998-02-18 05:00:00.0","0","0","0","0","37","0","0"
"1998-02-18 05:10:00.0","0","0","0","0","26","0","0"
"1998-02-18 05:20:00.0","0","0","0","0","25","0","0"
"1998-02-18 05:30:00.0","0","0","0","0","25","0","0"
"1998-02-18 05:40:00.0","0","0","0","0","27","0","0"
"1998-02-18 05:50:00.0","0","0","0","0","24","0","0"
"1998-02-18 06:00:00.0","0","0","0","0","33","0","0"
"1998-02-18 06:10:00.0","0","0","0","0","45","0","0"
"1998-02-18 06:20:00.0","0","0","0","0","42","0","0"
"1998-02-18 06:30:00.0","0","0","0","0","41","0","0"
"1998-02-18 06:40:00.0","0","0","0","0","43","0","0"
"1998-02-18 06:50:00.0","0","0","0","0","71","0","6"
"1998-02-18 07:00:00.0","0","0","0","0","115","0","35"
"1998-02-18 07:10:00.0","0","0","0","0","88","0","30"
"1998-02-18 07:20:00.0","0","0","0","0","94","0","43"
"1998-02-18 07:30:00.0","0","0","0","0","85","0","45"
"1998-02-18 07:40:00.0","0","0","0","0","87","0","54"
"1998-02-18 07:50:00.0","0","0","0","0","90","0","57"
"1998-02-18 08:00:00.0","0","0","0","0","86","0","54"
"1998-02-18 08:10:00.0","0","0","0","0","88","0","63"
"1998-02-18 08:20:00.0","0","0","0","0","68","0","42"
"1998-02-18 08:30:00.0","3","0","0","0","83","0","36"
"1998-02-18 08:40:00.0","19","0","0","0","99","0","35"
"1998-02-18 08:50:00.0","0","0","0","0","109","0","51"
"1998-02-18 09:00:00.0","0","0","0","0","121","0","55"
"1998-02-18 09:10:00.0","0","0","0","0","100","0","47"
"1998-02-18 09:20:00.0","0","0","0","0","77","0","46"
"1998-02-18 09:30:00.0","0","0","0","0","50","0","25"
"1998-02-18 09:40:00.0","0","0","0","0","49","0","25"
"1998-02-18 09:50:00.0","0","0","0","0","52","0","25"
"1998-02-18 10:00:00.0","0","0","0","0","56","0","32"
"1998-02-18 10:10:00.0","0","0","0","0","49","0","25"
"1998-02-18 10:20:00.0","0","0","0","0","53","0","28"
"1998-02-18 10:30:00.0","0","0","0","0","31","0","6"
"1998-02-18 10:40:00.0","0","0","0","0","24","0","0"
"1998-02-18 10:50:00.0","0","0","0","0","35","0","0"
"1998-02-18 11:00:00.0","0","0","0","0","42","0","0"
"1998-02-18 11:10:00.0","0","0","0","0","51","0","0"
"1998-02-18 11:20:00.0","0","0","0","0","55","0","0"
"1998-02-18 11:30:00.0","0","0","0","0","53","0","0"
"1998-02-18 11:40:00.0","0","0","0","0","30","0","0"
"1998-02-18 11:50:00.0","0","0","0","0","24","0","0"
"1998-02-18 12:00:00.0","0","0","0","0","26","0","0"
"1998-02-18 12:10:00.0","0","0","0","0","24","0","0"
"1998-02-18 12:20:00.0","0","0","0","0","24","0","0"
"1998-02-18 12:30:00.0","0","0","0","0","26","0","0"
"1998-02-18 12:40:00.0","0","0","0","0","24","0","0"
"1998-02-18 12:50:00.0","0","0","0","0","24","0","0"
"1998-02-18 13:00:00.0","0","0","0","0","24","0","0"
"1998-02-18 13:10:00.0","0","0","0","0","29","0","0"
"1998-02-18 13:20:00.0","0","0","0","0","42","0","0"
"1998-02-18 13:30:00.0","0","0","0","0","53","0","0"
"1998-02-18 13:40:00.0","0","0","0","0","56","0","0"
"1998-02-18 13:50:00.0","0","0","0","0","53","0","0"
"1998-02-18 14:00:00.0","0","0","0","0","38","0","0"
"1998-02-18 14:10:00.0","0","0","0","0","25","0","0"
"1998-02-18 14:20:00.0","0","0","0","0","25","0","0"
"1998-02-18 14:30:00.0","0","0","0","0","24","0","0"
"1998-02-18 14:40:00.0","0","0","0","0","25","0","0"
"1998-02-18 14:50:00.0","0","0","0","0","26","0","0"
"1998-02-18 15:00:00.0","0","0","0","0","24","0","0"
"1998-02-18 15:10:00.0","0","0","0","0","24","0","0"
"1998-02-18 15:20:00.0","0","0","0","0","25","0","0"
"1998-02-18 15:30:00.0","0","0","0","0","26","0","0"
"1998-02-18 15:40:00.0","0","0","0","0","39","0","0"
"1998-02-18 15:50:00.0","0","0","0","0","57","0","0"
"1998-02-18 16:00:00.0","0","0","0","0","56","0","0"
"1998-02-18 16:10:00.0","0","0","0","0","53","0","0"
"1998-02-18 16:20:00.0","0","0","0","0","40","0","0"
"1998-02-18 16:30:00.0","0","0","0","0","28","0","0"
"1998-02-18 16:40:00.0","0","0","0","0","26","0","0"
"1998-02-18 16:50:00.0","0","0","0","0","25","0","0"
"1998-02-18 17:00:00.0","0","0","0","0","24","0","0"
"1998-02-18 17:10:00.0","0","0","0","0","25","0","0"
"1998-02-18 17:20:00.0","0","0","0","0","26","0","0"
"1998-02-18 17:30:00.0","0","0","0","0","24","0","0"
"1998-02-18 17:40:00.0","0","0","0","0","24","0","0"
"1998-02-18 17:50:00.0","0","0","0","0","25","0","0"
"1998-02-18 18:00:00.0","0","0","0","0","33","0","0"
"1998-02-18 18:10:00.0","0","0","0","0","58","0","0"
"1998-02-18 18:20:00.0","0","0","0","0","205","0","60"
"1998-02-18 18:30:00.0","0","0","0","0","538","0","84"
"1998-02-18 18:40:00.0","0","0","0","0","230","0","105"
"1998-02-18 18:50:00.0","0","0","0","0","248","0","134"
"1998-02-18 19:00:00.0","0","0","0","0","290","0","138"
"1998-02-18 19:10:00.0","0","0","0","0","234","0","131"
"1998-02-18 19:20:00.0","0","0","0","0","276","0","93"
"1998-02-18 19:30:00.0","23","0","0","0","106","0","58"
"1998-02-18 19:40:00.0","0","0","0","0","82","0","59"
"1998-02-18 19:50:00.0","0","0","0","0","99","0","58"
"1998-02-18 20:00:00.0","0","0","0","0","170","0","65"
"1998-02-18 20:10:00.0","0","0","0","0","97","0","47"
"1998-02-18 20:20:00.0","0","0","0","0","100","0","48"
"1998-02-18 20:30:00.0","0","0","0","0","114","0","60"
"1998-02-18 20:40:00.0","11","0","0","0","125","0","52"
"1998-02-18 20:50:00.0","0","0","0","0","100","0","40"
"1998-02-18 21:00:00.0","0","0","0","0","54","0","0"
"1998-02-18 21:10:00.0","0","0","0","0","56","0","4"
"1998-02-18 21:20:00.0","0","0","0","0","50","0","7"
"1998-02-18 21:30:00.0","0","0","0","0","44","0","7"
"1998-02-18 21:40:00.0","0","0","0","0","56","0","7"
"1998-02-18 21:50:00.0","0","0","0","0","56","0","7"
"1998-02-18 22:00:00.0","0","0","0","0","152","96","7"
"1998-02-18 22:10:00.0","0","0","0","0","507","459","7"
"1998-02-18 22:20:00.0","0","0","0","0","502","462","4"
"1998-02-18 22:30:00.0","0","0","0","0","492","460","0"
"1998-02-18 22:40:00.0","0","0","0","0","482","458","0"
"1998-02-18 22:50:00.0","0","0","0","0","505","461","5"
"1998-02-18 23:00:00.0","0","0","0","0","524","464","0"
"1998-02-18 23:10:00.0","0","0","0","0","516","463","0"
"1998-02-18 23:20:00.0","0","0","0","0","512","464","0"
"1998-02-18 23:30:00.0","0","0","0","0","504","463","0"
"1998-02-18 23:40:00.0","0","0","0","0","513","462","0"
"1998-02-18 23:50:00.0","0","0","0","0","503","465","0"
"1998-02-19 00:00:00.0","0","0","0","0","495","458","0"
"1998-02-19 00:10:00.0","0","0","0","0","477","453","0"
"1998-02-19 00:20:00.0","0","0","0","0","481","457","0"
"1998-02-19 00:30:00.0","0","0","0","0","244","220","0"
"1998-02-19 00:40:00.0","0","0","0","0","25","0","0"
"1998-02-19 00:50:00.0","0","0","0","0","27","0","0"
"1998-02-19 01:00:00.0","0","0","0","0","25","0","0"
"1998-02-19 01:10:00.0","0","0","0","0","25","0","0"
"1998-02-19 01:20:00.0","0","0","0","0","39","0","0"
"1998-02-19 01:30:00.0","0","0","0","0","43","0","0"
"1998-02-19 01:40:00.0","0","0","0","0","51","0","0"
"1998-02-19 01:50:00.0","0","0","0","0","56","0","0"
"1998-02-19 02:00:00.0","0","0","0","0","53","0","0"
"1998-02-19 02:10:00.0","0","0","0","0","40","0","0"
"1998-02-19 02:20:00.0","0","0","0","0","25","0","0"
"1998-02-19 02:30:00.0","0","0","0","0","26","0","0"
"1998-02-19 02:40:00.0","0","0","0","0","25","0","0"
"1998-02-19 02:50:00.0","0","0","0","0","25","0","0"
"1998-02-19 03:00:00.0","0","0","0","0","101","75","0"
"1998-02-19 03:10:00.0","0","0","0","0","25","0","0"
"1998-02-19 03:20:00.0","0","0","0","0","27","0","0"
"1998-02-19 03:30:00.0","0","0","0","0","25","0","0"
"1998-02-19 03:40:00.0","0","0","0","0","29","0","0"
"1998-02-19 03:50:00.0","0","0","0","0","47","0","0"
"1998-02-19 04:00:00.0","0","0","0","0","58","0","0"
"1998-02-19 04:10:00.0","0","0","0","0","286","232","0"
"1998-02-19 04:20:00.0","0","0","0","0","53","0","0"
"1998-02-19 04:30:00.0","0","0","0","0","40","0","0"
"1998-02-19 04:40:00.0","0","0","0","0","26","0","0"
"1998-02-19 04:50:00.0","0","0","0","0","26","0","0"
"1998-02-19 05:00:00.0","0","0","0","0","26","0","0"
"1998-02-19 05:10:00.0","0","0","0","0","25","0","0"
"1998-02-19 05:20:00.0","0","0","0","0","25","0","0"
"1998-02-19 05:30:00.0","0","0","0","0","25","0","0"
"1998-02-19 05:40:00.0","0","0","0","0","26","0","0"
"1998-02-19 05:50:00.0","0","0","0","0","27","0","2"
"1998-02-19 06:00:00.0","0","0","0","0","31","0","7"
"1998-02-19 06:10:00.0","0","0","0","0","52","0","7"
"1998-02-19 06:20:00.0","0","0","0","0","64","0","7"
"1998-02-19 06:30:00.0","0","0","0","0","183","0","15"
"1998-02-19 06:40:00.0","2","0","0","0","231","0","39"
"1998-02-19 06:50:00.0","29","0","0","0","225","0","37"
"1998-02-19 07:00:00.0","0","0","0","0","208","0","79"
"1998-02-19 07:10:00.0","0","0","0","0","189","0","76"
"1998-02-19 07:20:00.0","0","0","0","0","106","0","76"
"1998-02-19 07:30:00.0","0","0","0","0","86","0","61"
"1998-02-19 07:40:00.0","0","0","0","0","84","0","59"
"1998-02-19 07:50:00.0","0","116","0","0","188","0","46"
"1998-02-19 08:00:00.0","0","324","0","0","368","0","11"
"1998-02-19 08:10:00.0","0","14","0","0","37","0","0"
"1998-02-19 08:20:00.0","0","48","0","0","72","0","0"
"1998-02-19 08:30:00.0","0","14","0","0","50","0","0"
"1998-02-19 08:40:00.0","0","45","0","0","95","0","0"
"1998-02-19 08:50:00.0","0","65","0","0","116","0","0"
"1998-02-19 09:00:00.0","0","1","0","0","50","0","0"
"1998-02-19 09:10:00.0","0","0","0","0","40","0","0"
"1998-02-19 09:20:00.0","0","0","0","0","39","0","0"
"1998-02-19 09:30:00.0","0","0","0","0","30","0","0"
"1998-02-19 09:40:00.0","0","0","0","0","24","0","0"
"1998-02-19 09:50:00.0","0","0","0","0","24","0","0"
"1998-02-19 10:00:00.0","0","0","0","0","26","0","0"
"1998-02-19 10:10:00.0","0","0","0","0","24","0","0"
"1998-02-19 10:20:00.0","0","0","0","0","25","0","0"
"1998-02-19 10:30:00.0","0","0","0","0","26","0","0"
"1998-02-19 10:40:00.0","0","0","0","0","27","0","0"
"1998-02-19 10:50:00.0","0","0","0","0","39","0","0"
"1998-02-19 11:00:00.0","0","0","0","0","39","0","0"
"1998-02-19 11:10:00.0","0","0","0","0","53","0","0"
"1998-02-19 11:20:00.0","0","0","0","0","42","0","0"
"1998-02-19 11:30:00.0","0","0","0","0","41","0","0"
"1998-02-19 11:40:00.0","0","0","0","0","188","0","0"
"1998-02-19 11:50:00.0","0","0","0","0","460","0","1"
"1998-02-19 12:00:00.0","0","0","0","0","322","0","1"
"1998-02-19 12:10:00.0","0","0","0","0","83","0","0"
"1998-02-19 12:20:00.0","0","0","0","0","84","0","0"
"1998-02-19 12:30:00.0","0","0","0","0","37","0","0"
"1998-02-19 12:40:00.0","0","0","0","0","37","0","0"
"1998-02-19 12:50:00.0","0","0","0","0","50","0","0"
"1998-02-19 13:00:00.0","0","0","0","0","53","0","0"
"1998-02-19 13:10:00.0","0","0","0","0","45","0","1"
"1998-02-19 13:20:00.0","0","0","0","0","32","0","0"
"1998-02-19 13:30:00.0","0","0","0","0","33","0","0"
"1998-02-19 13:40:00.0","0","0","0","0","41","0","0"
"1998-02-19 13:50:00.0","0","0","0","0","40","0","0"
"1998-02-19 14:00:00.0","0","0","0","0","39","0","0"
"1998-02-19 14:10:00.0","0","0","0","0","38","0","0"
"1998-02-19 14:20:00.0","0","0","0","0","37","0","0"
"1998-02-19 14:30:00.0","0","0","0","0","42","0","0"
"1998-02-19 14:40:00.0","0","0","0","0","45","0","0"
"1998-02-19 14:50:00.0","0","0","0","0","39","0","0"
"1998-02-19 15:00:00.0","0","0","0","0","37","0","0"
"1998-02-19 15:10:00.0","24","0","0","0","59","0","0"
"1998-02-19 15:20:00.0","0","0","0","0","36","0","0"
"1998-02-19 15:30:00.0","0","0","0","0","36","0","0"
"1998-02-19 15:40:00.0","0","0","0","0","37","0","0"
"1998-02-19 15:50:00.0","0","0","0","0","48","0","0"
"1998-02-19 16:00:00.0","0","0","0","0","69","0","0"
"1998-02-19 16:10:00.0","0","0","0","0","60","0","2"
"1998-02-19 16:20:00.0","0","0","0","0","50","0","8"
"1998-02-19 16:30:00.0","0","0","0","0","41","0","0"
"1998-02-19 16:40:00.0","0","0","0","0","40","0","0"
"1998-02-19 16:50:00.0","0","0","0","0","25","0","0"
"1998-02-19 17:00:00.0","0","0","0","0","25","0","0"
"1998-02-19 17:10:00.0","0","0","0","0","30","0","0"
"1998-02-19 17:20:00.0","0","0","0","0","40","0","0"
"1998-02-19 17:30:00.0","0","0","0","0","33","0","0"
"1998-02-19 17:40:00.0","0","0","0","0","25","0","0"
"1998-02-19 17:50:00.0","0","0","0","0","25","0","0"
"1998-02-19 18:00:00.0","0","0","0","0","25","0","0"
"1998-02-19 18:10:00.0","0","0","0","0","25","0","0"
"1998-02-19 18:20:00.0","0","0","0","0","38","0","0"
"1998-02-19 18:30:00.0","0","0","0","0","42","0","0"
"1998-02-19 18:40:00.0","0","0","0","0","106","0","54"
"1998-02-19 18:50:00.0","0","0","0","0","160","0","106"
"1998-02-19 19:00:00.0","0","0","0","0","163","0","116"
"1998-02-19 19:10:00.0","39","0","0","0","169","0","97"
"1998-02-19 19:20:00.0","0","0","0","0","120","0","98"
"1998-02-19 19:30:00.0","0","0","0","0","129","0","98"
"1998-02-19 19:40:00.0","0","0","0","0","129","0","90"
"1998-02-19 19:50:00.0","0","0","0","0","132","0","91"
"1998-02-19 20:00:00.0","0","0","0","0","142","0","89"
"1998-02-19 20:10:00.0","0","0","0","0","126","0","75"
"1998-02-19 20:20:00.0","0","0","0","0","70","0","30"
"1998-02-19 20:30:00.0","0","0","0","0","61","0","14"
"1998-02-19 20:40:00.0","0","0","0","0","43","0","0"
"1998-02-19 20:50:00.0","0","0","0","0","56","0","0"
"1998-02-19 21:00:00.0","0","0","0","0","54","0","0"
"1998-02-19 21:10:00.0","0","0","0","0","54","0","1"
"1998-02-19 21:20:00.0","0","0","0","0","65","0","0"
